,회사명,거래소코드,회계년도,영업활동으로인한현금흐름(간접법)(천원),투자활동으로인한현금흐름(천원),재무활동으로인한현금흐름(천원)
2770,(주)바른손이앤에이,035620,2015,-1780716.0,-9184686.0,9757593.0
2771,(주)바른손이앤에이,035620,2016,17305576.0,-14622346.0,13683304.0
2772,(주)바른손이앤에이,035620,2017,14750954.0,3299383.0,6794231.0
2773,(주)바른손이앤에이,035620,2018,-32194212.0,38389196.0,2974355.0
2774,(주)바른손이앤에이,035620,2019,-20902813.0,-16072901.0,14239825.0
2775,(주)바른손이앤에이,035620,2020,2248257.0,-1315272.0,5479266.0
2776,(주)바른손이앤에이,035620,2021,-6927117.0,1695491.0,131692.0
2777,(주)바이넥스,053030,2011,1257603.0,-12236508.0,6445173.0
2778,(주)바이넥스,053030,2012,-277270.0,-42354767.0,49931969.0
2779,(주)바이넥스,053030,2013,-1847507.0,11698102.0,-17562923.0
2782,(주)바이넥스,053030,2016,3798797.0,-12254839.0,2766315.0
2783,(주)바이넥스,053030,2017,8135901.0,-4336155.0,1067186.0
2784,(주)바이넥스,053030,2018,13560868.0,-14068430.0,2324760.0
2785,(주)바이넥스,053030,2019,10784654.0,-2418719.0,-2946000.0
2786,(주)바이넥스,053030,2020,19918487.0,-28174660.0,40765395.0
2787,(주)바이넥스,053030,2021,28070429.0,-13804185.0,-14814411.0
2788,(주)바이브컴퍼니,301300,2020,5028737.0,-6004584.0,22971643.0
2789,(주)바이브컴퍼니,301300,2021,-10254864.0,-41502408.0,35925586.0
2790,(주)바이오니아,064550,2011,-5290072.0,-4036129.0,9441375.0
2791,(주)바이오니아,064550,2012,-2714096.0,-3720753.0,3698096.0
2792,(주)바이오니아,064550,2013,-3787214.0,-2212336.0,6645659.0
2793,(주)바이오니아,064550,2014,-4314334.0,-2153358.0,7006173.0
2794,(주)바이오니아,064550,2015,407679.0,-3090996.0,8572059.0
2795,(주)바이오니아,064550,2016,-2511535.0,-8300615.0,4508044.0
2796,(주)바이오니아,064550,2017,-3902011.0,-5800780.0,11375320.0
2797,(주)바이오니아,064550,2018,-8113572.0,-10503487.0,17775351.0
2798,(주)바이오니아,064550,2019,-5589453.0,-12015045.0,18342689.0
2799,(주)바이오니아,064550,2020,95705377.0,-60487959.0,-5951840.0
2800,(주)바이오니아,064550,2021,53174659.0,-45624116.0,7753113.0
2803,(주)바이오로그디바이스,208710,2015,13686307.0,1959889.0,-4727928.0
2804,(주)바이오로그디바이스,208710,2016,1646535.0,-9842262.0,-1473538.0
2805,(주)바이오로그디바이스,208710,2017,8508464.0,-10875847.0,12682918.0
2806,(주)바이오로그디바이스,208710,2018,579809.0,-13864452.0,5673028.0
2807,(주)바이오로그디바이스,208710,2019,24731571.0,-19702930.0,-4150450.0
2808,(주)바이오로그디바이스,208710,2020,6226530.0,-34221501.0,26985918.0
2809,(주)바이오로그디바이스,208710,2021,-3161628.0,3901270.0,5454440.0
2810,(주)바이오빌,065940,2011,3426646.0,-10148583.0,9231406.0
2811,(주)바이오빌,065940,2012,-1027549.0,3838259.0,2148127.0
2812,(주)바이오빌,065940,2013,-2722817.0,-2206046.0,-723788.0
2813,(주)바이오빌,065940,2014,1016825.0,-628039.0,30514.0
2814,(주)바이오빌,065940,2015,-128789.0,-3622519.0,6052178.0
2815,(주)바이오빌,065940,2016,-7805819.0,-14075471.0,27081216.0
2816,(주)바이오빌,065940,2017,-5829176.0,-61745273.0,63488217.0
2817,(주)바이오빌,065940,2018,-19506408.0,-90460326.0,120315694.0
2818,(주)바이오빌,065940,2019,2630295.0,-2239609.0,-2617389.0
2821,(주)바이오솔루션,086820,2020,-1686260.0,3756222.0,-172015.0
2823,(주)바이오스마트,038460,2011,-1247583.0,-4786613.0,5585487.0
2824,(주)바이오스마트,038460,2012,8616158.0,-111038.0,-5270021.0
2825,(주)바이오스마트,038460,2013,3849132.0,-8502806.0,-748078.0
2826,(주)바이오스마트,038460,2014,1305829.0,3635431.0,-3705682.0
2827,(주)바이오스마트,038460,2015,-509175.0,-1925302.0,3709732.0
2828,(주)바이오스마트,038460,2016,-3127334.0,-16219730.0,22647719.0
2829,(주)바이오스마트,038460,2017,-1757354.0,8045026.0,-4945234.0
2830,(주)바이오스마트,038460,2018,5812720.0,-9715635.0,5221876.0
2831,(주)바이오스마트,038460,2019,-1836428.0,10569447.0,8077414.0
2832,(주)바이오스마트,038460,2020,-7486786.0,2797773.0,-1183331.0
2833,(주)바이오스마트,038460,2021,1202633.0,-31796814.0,24595757.0
2834,(주)바이오톡스텍,086040,2011,3282256.0,-1916599.0,-2924223.0
2835,(주)바이오톡스텍,086040,2012,1631350.0,-2367495.0,1453338.0
2836,(주)바이오톡스텍,086040,2013,-217654.0,-342933.0,3295795.0
2837,(주)바이오톡스텍,086040,2014,-2047485.0,-4342900.0,6334757.0
2838,(주)바이오톡스텍,086040,2015,-798171.0,-624363.0,-611884.0
2839,(주)바이오톡스텍,086040,2016,5283261.0,-386313.0,-227039.0
2840,(주)바이오톡스텍,086040,2017,6024244.0,-11513597.0,2165904.0
2841,(주)바이오톡스텍,086040,2018,3061198.0,-5740060.0,1738046.0
2842,(주)바이오톡스텍,086040,2019,1443848.0,-2866841.0,567859.0
2843,(주)바이오톡스텍,086040,2020,4563711.0,-7005161.0,-141206.0
2844,(주)바이오톡스텍,086040,2021,4346249.0,-7757287.0,19278908.0
2845,(주)바텍,043150,2011,2462698.0,-7216874.0,11514140.0
2846,(주)바텍,043150,2012,1064711.0,-16378094.0,14733072.0
2847,(주)바텍,043150,2013,9258540.0,-4774353.0,6372059.0
2848,(주)바텍,043150,2014,15685050.0,-17537932.0,3999491.0
2849,(주)바텍,043150,2015,29260415.0,-33395305.0,11509702.0
2850,(주)바텍,043150,2016,32235277.0,-114456750.0,74210975.0
2851,(주)바텍,043150,2017,51002949.0,-36575162.0,-19062056.0
2852,(주)바텍,043150,2018,33243501.0,-9373585.0,-8070337.0
2853,(주)바텍,043150,2019,40674798.0,-10342925.0,-25270679.0
2854,(주)바텍,043150,2020,51138075.0,-6472275.0,-7912191.0
2855,(주)바텍,043150,2021,44132727.0,-22891997.0,-15290040.0
2858,(주)방림,003610,2011,-55424443.0,13252481.0,42984167.0
2859,(주)방림,003610,2012,34206449.0,-3884182.0,-31802610.0
2860,(주)방림,003610,2013,-1885420.0,-4843814.0,7640173.0
2861,(주)방림,003610,2014,8759761.0,7319476.0,-19460708.0
2862,(주)방림,003610,2015,17768774.0,-4008067.0,-13333015.0
2863,(주)방림,003610,2016,23684254.0,-10137964.0,-12377472.0
2864,(주)방림,003610,2017,11582283.0,8780473.0,-7255735.0
2865,(주)방림,003610,2018,7433973.0,-4502839.0,-10539645.0
2866,(주)방림,003610,2019,10672437.0,5590367.0,-18811722.0
2867,(주)방림,003610,2020,13519883.0,-254750.0,-8599935.0
2868,(주)방림,003610,2021,7684293.0,4207624.0,1281334.0
2869,(주)배럴,267790,2018,1891738.0,-13463472.0,16125619.0
2870,(주)배럴,267790,2019,7296363.0,-3446932.0,7887791.0
2871,(주)배럴,267790,2020,-8665377.0,-5539282.0,-1276679.0
2872,(주)배럴,267790,2021,1871675.0,5191732.0,7310472.0
2873,(주)배명금속,011800,2011,-6302490.0,-5264334.0,14132400.0
2874,(주)백금티앤에이,046310,2011,8103112.0,-4008584.0,4028229.0
2875,(주)백금티앤에이,046310,2012,4335655.0,-6299275.0,-1208442.0
2876,(주)백금티앤에이,046310,2013,-60760.0,-7295420.0,2655028.0
2877,(주)백금티앤에이,046310,2014,-1518943.0,-215051.0,-276895.0
2878,(주)백금티앤에이,046310,2015,-2167210.0,5712892.0,-4166171.0
2879,(주)백금티앤에이,046310,2016,4054854.0,-13182444.0,8742423.0
2880,(주)백금티앤에이,046310,2017,-8654440.0,2659382.0,4307668.0
2881,(주)백금티앤에이,046310,2018,8349672.0,-3982488.0,-1522667.0
2882,(주)백금티앤에이,046310,2019,40130999.0,-14950869.0,-4202731.0
2883,(주)백금티앤에이,046310,2020,-7037940.0,-5174854.0,3604470.0
2884,(주)백금티앤에이,046310,2021,1705612.0,-7457736.0,-5227706.0
2885,(주)백산,035150,2011,12275221.0,4687637.0,-15597473.0
2886,(주)백산,035150,2012,12149475.0,-1342554.0,-7663305.0
2887,(주)백산,035150,2013,6308046.0,-2420355.0,-6372884.0
2888,(주)백산,035150,2014,19408342.0,-10369071.0,-1846684.0
2889,(주)백산,035150,2015,4219165.0,-2091703.0,-731606.0
2890,(주)백산,035150,2016,22010528.0,-7001437.0,-13777583.0
2891,(주)백산,035150,2017,21185625.0,-5147135.0,-2320617.0
2892,(주)백산,035150,2018,-7983477.0,-36556055.0,33743168.0
2893,(주)백산,035150,2019,5770980.0,-2032961.0,-1692278.0
2894,(주)백산,035150,2020,32681842.0,-6447064.0,-5813853.0
2895,(주)백산,035150,2021,9761851.0,16918696.0,-976674.0
2911,(주)베노홀딩스,206400,2015,-2882976.0,1152594.0,867490.0
2912,(주)베노홀딩스,206400,2016,-4996139.0,3485064.0,-319232.0
2913,(주)베노홀딩스,206400,2017,-11159111.0,5096760.0,8792500.0
2914,(주)베노홀딩스,206400,2018,-12873033.0,-6779447.0,21844999.0
2915,(주)베노홀딩스,206400,2019,1992437.0,-15036434.0,19403914.0
2916,(주)베노홀딩스,206400,2020,-3855345.0,-7773895.0,30174854.0
2917,(주)베노홀딩스,206400,2021,2078723.0,-45567918.0,36819742.0
2918,(주)베셀,177350,2015,2796952.0,-8276708.0,9138489.0
2919,(주)베셀,177350,2016,-5668950.0,-10753717.0,6287237.0
2920,(주)베셀,177350,2017,14469901.0,-14498538.0,8277359.0
2921,(주)베셀,177350,2018,-8738700.0,-1551488.0,3483381.0
2922,(주)베셀,177350,2019,-7786943.0,4105555.0,7378726.0
2923,(주)베셀,177350,2020,11293423.0,-831939.0,-10185317.0
2924,(주)베셀,177350,2021,-9687224.0,-1128322.0,12210878.0
2925,(주)베스파,299910,2018,28999826.0,-2432777.0,55786365.0
2926,(주)베스파,299910,2019,-12419972.0,-58054972.0,-1375326.0
2927,(주)베스파,299910,2020,-16029258.0,22889621.0,-4300964.0
2928,(주)베스파,299910,2021,-44384999.0,30034615.0,329815.0
2929,(주)벽산,007210,2011,19165672.0,-14941941.0,-7252542.0
2930,(주)벽산,007210,2012,16532736.0,-13913927.0,-5880777.0
2931,(주)벽산,007210,2013,33985331.0,-2067494.0,-11857095.0
2932,(주)벽산,007210,2014,25143105.0,-4239231.0,-12365541.0
2933,(주)벽산,007210,2015,40778263.0,-11483074.0,-5360301.0
2934,(주)벽산,007210,2016,38576720.0,-22017758.0,-9425069.0
2935,(주)벽산,007210,2017,16904910.0,-16637015.0,-9612256.0
2936,(주)벽산,007210,2018,-4945420.0,-43883989.0,28057788.0
2937,(주)벽산,007210,2019,14898382.0,-26409579.0,-2965924.0
2938,(주)벽산,007210,2020,23356460.0,-15381927.0,879103.0
2939,(주)벽산,007210,2021,7412157.0,-82447921.0,29001216.0
2945,(주)보광산업,225530,2020,13752910.0,-29744749.0,7419860.0
2946,(주)보광산업,225530,2021,18124341.0,15926303.0,-12483693.0
2948,(주)보라티알,250000,2017,6435662.0,-32181940.0,26241104.0
2949,(주)보라티알,250000,2018,1950857.0,15678291.0,-7010215.0
2950,(주)보라티알,250000,2019,2055710.0,-21758711.0,23911104.0
2951,(주)보라티알,250000,2020,2616962.0,1821356.0,-6635560.0
2952,(주)보라티알,250000,2021,6402516.0,-3226999.0,-6695600.0
2970,(주)보령,003850,2017,-24263565.0,-24543219.0,39121683.0
2971,(주)보령,003850,2018,38913968.0,-56397181.0,8653092.0
2972,(주)보령,003850,2019,46998849.0,-59123923.0,8961189.0
2973,(주)보령,003850,2020,44740976.0,-144524115.0,121426501.0
2974,(주)보령,003850,2021,60167364.0,-47760667.0,111989133.0
2976,(주)보루네오가구,004740,2012,-10764324.0,282422.0,701924.0
2977,(주)보루네오가구,004740,2013,675286.0,-524985.0,1856702.0
2978,(주)보루네오가구,004740,2014,-12517170.0,44812122.0,-27690878.0
2979,(주)보루네오가구,004740,2015,-2958427.0,-9522468.0,12057882.0
2980,(주)보루네오가구,004740,2016,-10925917.0,6455960.0,-152909.0
2984,(주)본느,226340,2018,-5602386.0,-406097.0,1177339.0
2985,(주)본느,226340,2019,9977019.0,-5090809.0,-930083.0
2986,(주)본느,226340,2020,2981338.0,1925381.0,16876625.0
2987,(주)본느,226340,2021,2049611.0,-8654213.0,17405271.0
2999,(주)부방,014470,2011,21986931.0,-21793233.0,-3580449.0
3000,(주)부방,014470,2012,19056435.0,-5373211.0,-17698279.0
3001,(주)부방,014470,2013,24485315.0,-12126987.0,-16865745.0
3002,(주)부방,014470,2014,20741408.0,-5607824.0,1646397.0
3003,(주)부방,014470,2015,9484554.0,-15062309.0,-3081725.0
3004,(주)부방,014470,2016,8136548.0,-293556.0,-9599443.0
3005,(주)부방,014470,2017,24516647.0,-4683954.0,-6003539.0
3006,(주)부방,014470,2018,1909089.0,-7914862.0,-5644050.0
3007,(주)부방,014470,2019,8798111.0,-4653648.0,4476481.0
3008,(주)부방,014470,2020,19438171.0,1601437.0,-6515293.0
3009,(주)부방,014470,2021,-599770.0,-120578494.0,99083901.0
3020,(주)뷰노,338220,2021,-14796802.0,-18316285.0,36521502.0
3021,(주)뷰웍스,100120,2011,4164513.0,-4935781.0,-479766.0
3022,(주)뷰웍스,100120,2012,6516496.0,-3336904.0,-1257108.0
3023,(주)뷰웍스,100120,2013,14485492.0,-14041370.0,6211843.0
3024,(주)뷰웍스,100120,2014,8267511.0,-4012827.0,-1000187.0
3025,(주)뷰웍스,100120,2015,17568386.0,-2275553.0,-5964434.0
3026,(주)뷰웍스,100120,2016,19898741.0,-8670636.0,-2485489.0
3027,(주)뷰웍스,100120,2017,18854444.0,-8418895.0,-5492830.0
3028,(주)뷰웍스,100120,2018,27834392.0,-15065192.0,-4718086.0
3029,(주)뷰웍스,100120,2019,18682418.0,-11611745.0,-2023725.0
3030,(주)뷰웍스,100120,2020,6286746.0,-13288473.0,-6928482.0
3031,(주)뷰웍스,100120,2021,16166164.0,-11517248.0,-2995132.0
3032,(주)브랜드엑스코퍼레이션,337930,2020,-13947210.0,-8844384.0,23417826.0
3033,(주)브랜드엑스코퍼레이션,337930,2021,13054637.0,-21057727.0,8751752.0
3045,(주)브이원텍,251630,2017,15672989.0,-37313661.0,25386408.0
3046,(주)브이원텍,251630,2018,8934709.0,-3419672.0,342740.0
3047,(주)브이원텍,251630,2019,3842403.0,-4240492.0,-3271382.0
3048,(주)브이원텍,251630,2020,3412363.0,-896905.0,-5186028.0
3049,(주)브이원텍,251630,2021,2165954.0,-14030000.0,14220472.0
3056,(주)브이티지엠피,018290,2017,-5543711.0,1296855.0,13485212.0
3057,(주)브이티지엠피,018290,2018,-11003422.0,-3591017.0,21289943.0
3058,(주)브이티지엠피,018290,2019,-3496729.0,-3187998.0,6911907.0
3059,(주)브이티지엠피,018290,2020,-3201153.0,-31083098.0,27757893.0
3060,(주)브이티지엠피,018290,2021,48785450.0,12149027.0,-38474018.0
3061,(주)블레이드엔터테인먼트,044480,2011,-89461.0,-815030.0,390846.0
3062,(주)블레이드엔터테인먼트,044480,2012,100209.0,-192926.0,514942.0
3063,(주)블레이드엔터테인먼트,044480,2013,2737038.0,-973006.0,-240399.0
3064,(주)블레이드엔터테인먼트,044480,2014,-1079018.0,-301103.0,-157833.0
3065,(주)블레이드엔터테인먼트,044480,2015,1420503.0,-1119560.0,-407.0
3066,(주)블레이드엔터테인먼트,044480,2016,1441729.0,-952565.0,0.0
3067,(주)블레이드엔터테인먼트,044480,2017,-1520608.0,-2104018.0,0.0
3068,(주)블레이드엔터테인먼트,044480,2018,552640.0,2050779.0,29958135.0
3069,(주)블레이드엔터테인먼트,044480,2019,-6757560.0,-5119992.0,31504367.0
3070,(주)블레이드엔터테인먼트,044480,2020,-4763847.0,-37952445.0,-549256.0
3071,(주)블레이드엔터테인먼트,044480,2021,-2014362.0,-14125602.0,40114038.0
3072,(주)블루젬디앤씨,053040,2011,0.0,0.0,0.0
3073,(주)블루콤,033560,2011,-6091884.0,-25300929.0,23096175.0
3074,(주)블루콤,033560,2012,17999098.0,-5587722.0,-3605231.0
3075,(주)블루콤,033560,2013,6243636.0,928540.0,-1872064.0
3076,(주)블루콤,033560,2014,36809670.0,-19777728.0,-3791717.0
3077,(주)블루콤,033560,2015,44766012.0,-13865366.0,-5280346.0
3078,(주)블루콤,033560,2016,25994621.0,-2896187.0,-12632722.0
3079,(주)블루콤,033560,2017,10197058.0,-18197628.0,-7158917.0
3080,(주)블루콤,033560,2018,-778927.0,-30267080.0,-903219.0
3081,(주)블루콤,033560,2019,4483610.0,-17561554.0,0.0
3082,(주)블루콤,033560,2020,-5611002.0,3832019.0,0.0
3083,(주)블루콤,033560,2021,5906327.0,-427451.0,841465.0
3088,(주)비덴트,121800,2014,5557746.0,-4487983.0,-1255873.0
3089,(주)비덴트,121800,2015,122088.0,-9724148.0,17829221.0
3090,(주)비덴트,121800,2016,-5591531.0,-38274213.0,41752483.0
3091,(주)비덴트,121800,2017,1551756.0,5289541.0,1768855.0
3092,(주)비덴트,121800,2018,-579812.0,-23546381.0,25069991.0
3093,(주)비덴트,121800,2019,-1838557.0,-119875583.0,118338112.0
3094,(주)비덴트,121800,2020,-688830.0,18222988.0,34977286.0
3104,(주)비보존제약,082800,2019,-3893742.0,-35633104.0,102074269.0
3105,(주)비보존제약,082800,2020,4624820.0,-64183718.0,67235181.0
3106,(주)비보존제약,082800,2021,-17496245.0,-47128299.0,13515356.0
3107,(주)비비안,002070,2011,-10685250.0,-5441520.0,15787215.0
3108,(주)비비안,002070,2012,-7189030.0,-10712077.0,14654594.0
3109,(주)비비안,002070,2013,-7439108.0,2796185.0,3704289.0
3110,(주)비비안,002070,2014,-11103072.0,33741841.0,-23606896.0
3111,(주)비비안,002070,2015,-7514713.0,26864256.0,-20071879.0
3112,(주)비비안,002070,2016,-2931819.0,5046170.0,-222221.0
3113,(주)비비안,002070,2017,-3914996.0,474191.0,-71894.0
3114,(주)비비안,002070,2018,754438.0,1405488.0,-1516270.0
3115,(주)비비안,002070,2019,13259645.0,1486652.0,-9056515.0
3116,(주)비비안,002070,2020,3274000.0,-104756030.0,107836783.0
3117,(주)비비안,002070,2021,-3339996.0,-9198172.0,5866537.0
3118,(주)비상교육,100220,2011,6907875.0,-13983517.0,5440571.0
3119,(주)비상교육,100220,2012,18709830.0,-33190564.0,13180969.0
3120,(주)비상교육,100220,2013,29816807.0,-35788822.0,21716359.0
3121,(주)비상교육,100220,2014,2555567.0,4322140.0,-10870388.0
3122,(주)비상교육,100220,2015,40155531.0,-12972382.0,-26742399.0
3123,(주)비상교육,100220,2016,51238792.0,-20861342.0,-22448127.0
3124,(주)비상교육,100220,2017,14596733.0,-14143828.0,-4212344.0
3125,(주)비상교육,100220,2018,17487496.0,-30238993.0,213911.0
3126,(주)비상교육,100220,2019,26941941.0,-16948821.0,-4492846.0
3127,(주)비상교육,100220,2020,18940088.0,-23439418.0,-414995.0
3128,(주)비상교육,100220,2021,19634304.0,1522955.0,-1752427.0
3132,(주)비씨월드제약,200780,2017,7899694.0,-19345990.0,14094667.0
3133,(주)비씨월드제약,200780,2018,5287430.0,-31253190.0,24502361.0
3134,(주)비씨월드제약,200780,2019,12109513.0,-20609867.0,7770540.0
3135,(주)비씨월드제약,200780,2020,-5502426.0,-8112247.0,22920754.0
3136,(주)비씨월드제약,200780,2021,-605032.0,-17704648.0,10336717.0
3141,(주)비아트론,141000,2016,9696680.0,-11263537.0,15534854.0
3142,(주)비아트론,141000,2017,11254237.0,-3112332.0,-3231911.0
3143,(주)비아트론,141000,2018,29648525.0,-64657908.0,-1211471.0
3144,(주)비아트론,141000,2019,-8148698.0,17176655.0,-1330322.0
3145,(주)비아트론,141000,2020,-2704875.0,7772495.0,-2100454.0
3146,(주)비아트론,141000,2021,20073107.0,-14110629.0,-754260.0
3152,(주)비에이치,090460,2011,13548730.0,-14090627.0,4663876.0
3153,(주)비에이치,090460,2012,8828164.0,-19882223.0,11306584.0
3154,(주)비에이치,090460,2013,53540864.0,-60578522.0,20813145.0
3155,(주)비에이치,090460,2014,27643071.0,-41757412.0,15643538.0
3156,(주)비에이치,090460,2015,-18940094.0,-23718101.0,37523803.0
3157,(주)비에이치,090460,2016,600161.0,-12259443.0,5274420.0
3158,(주)비에이치,090460,2017,59042946.0,-37847474.0,53078006.0
3159,(주)비에이치,090460,2018,161144646.0,-65630651.0,-110566836.0
3160,(주)비에이치,090460,2019,70745079.0,-58468308.0,-19549310.0
3161,(주)비에이치,090460,2020,20239509.0,-39495736.0,24492458.0
3162,(주)비에이치,090460,2021,33141444.0,-35341597.0,36344216.0
3165,(주)비엔씨컴퍼니,058370,2013,-3664629.0,5115219.0,-1442125.0
3166,(주)비엔씨컴퍼니,058370,2014,-6461528.0,-1897827.0,8582397.0
3167,(주)비엔씨컴퍼니,058370,2015,-4898757.0,-15315355.0,20020721.0
3168,(주)비엔씨컴퍼니,058370,2016,-4850044.0,-5202223.0,9944925.0
3171,(주)비엔지티,032790,2011,-1001384.0,4046564.0,-1275239.0
3172,(주)비엔지티,032790,2012,-3737689.0,-661280.0,1127239.0
3173,(주)비엔지티,032790,2013,1243876.0,2072847.0,-277607.0
3174,(주)비엔지티,032790,2014,441819.0,-1303183.0,-163491.0
3175,(주)비엔지티,032790,2015,-3466001.0,2035855.0,8991027.0
3176,(주)비엔지티,032790,2016,-1699855.0,-9087350.0,7172955.0
3177,(주)비엔지티,032790,2017,-6759722.0,-5670169.0,8961010.0
3178,(주)비엔지티,032790,2018,-2494943.0,-8908185.0,24175027.0
3179,(주)비엔지티,032790,2019,-5940527.0,-6146284.0,-1393209.0
3180,(주)비엔지티,032790,2020,565554.0,1685645.0,5822285.0
3181,(주)비엔지티,032790,2021,-1051871.0,-2285588.0,2848477.0
3183,(주)비엘,142760,2017,-8525273.0,-7131304.0,24143067.0
3184,(주)비엘,142760,2018,-8769998.0,-15159630.0,47942289.0
3185,(주)비엘,142760,2019,-2195408.0,-16103532.0,23586473.0
3186,(주)비엘,142760,2020,-5425551.0,-40250973.0,40619205.0
3187,(주)비엘,142760,2021,-5035698.0,-1266334.0,26645796.0
3188,(주)비엘팜텍,065170,2011,3552030.0,-10138701.0,4659721.0
3189,(주)비엘팜텍,065170,2012,-194598.0,-199405.0,1579189.0
3190,(주)비엘팜텍,065170,2013,3225650.0,-3995644.0,163966.0
3191,(주)비엘팜텍,065170,2014,-630750.0,-554321.0,608016.0
3192,(주)비엘팜텍,065170,2015,1015052.0,-4488463.0,3676526.0
3193,(주)비엘팜텍,065170,2016,2338879.0,-10231672.0,11414850.0
3194,(주)비엘팜텍,065170,2017,456912.0,2164217.0,52892.0
3195,(주)비엘팜텍,065170,2018,-426143.0,-14457738.0,37391802.0
3196,(주)비엘팜텍,065170,2019,3624877.0,-22272208.0,9629027.0
3197,(주)비엘팜텍,065170,2020,5803713.0,-33717873.0,17630259.0
3198,(주)비엘팜텍,065170,2021,3096805.0,321639.0,5840292.0
3199,(주)비엠티,086670,2011,6256055.0,-474629.0,-4789970.0
3200,(주)비엠티,086670,2012,2873067.0,-1550371.0,-876794.0
3201,(주)비엠티,086670,2013,-246140.0,-6979245.0,15221065.0
3202,(주)비엠티,086670,2014,2314635.0,-4831770.0,-718497.0
3203,(주)비엠티,086670,2015,2366877.0,-1931020.0,115668.0
3204,(주)비엠티,086670,2016,6819673.0,-1778220.0,-724213.0
3205,(주)비엠티,086670,2017,8365438.0,-14953322.0,-1524927.0
3206,(주)비엠티,086670,2018,-5303078.0,220509.0,4935325.0
3207,(주)비엠티,086670,2019,10455424.0,-14109328.0,1155666.0
3208,(주)비엠티,086670,2020,2919445.0,-22393944.0,24224571.0
3209,(주)비엠티,086670,2021,-800096.0,-13601622.0,28158899.0
3211,(주)비올,335890,2020,-382629.0,-5354348.0,-552635.0
3212,(주)비올,335890,2021,7967058.0,-3055883.0,-458170.0
3213,(주)비와이씨,001460,2011,24425734.0,-56802236.0,31778912.0
3214,(주)비와이씨,001460,2012,29619439.0,-26222716.0,-1907505.0
3215,(주)비와이씨,001460,2013,38274235.0,-36977060.0,-2589990.0
3216,(주)비와이씨,001460,2014,27875362.0,-85796016.0,57732834.0
3217,(주)비와이씨,001460,2015,28069051.0,-83676887.0,59092255.0
3218,(주)비와이씨,001460,2016,43942199.0,-37856352.0,18071354.0
3219,(주)비와이씨,001460,2017,23542700.0,-30880876.0,8823245.0
3220,(주)비와이씨,001460,2018,49052410.0,-21463281.0,-20660506.0
3221,(주)비와이씨,001460,2019,18715999.0,41944072.0,-73191907.0
3222,(주)비와이씨,001460,2020,35408711.0,26188307.0,-31102656.0
3223,(주)비와이씨,001460,2021,35707429.0,3766575.0,-33059365.0
3227,(주)비즈니스온커뮤니케이션,138580,2020,6852631.0,-27132310.0,-3234467.0
3228,(주)비즈니스온커뮤니케이션,138580,2021,10525027.0,-5668030.0,-5628280.0
3229,(주)비지에프,027410,2014,260294227.0,-255720018.0,6981838.0
3230,(주)비지에프,027410,2015,359310662.0,-444572163.0,26656117.0
3231,(주)비지에프,027410,2016,331366505.0,-157435047.0,-224781081.0
3232,(주)비지에프,027410,2017,384116107.0,-350885684.0,-118592879.0
3233,(주)비지에프,027410,2018,-29202164.0,29422726.0,-3719221.0
3234,(주)비지에프,027410,2019,13834577.0,-402200.0,-11535625.0
3235,(주)비지에프,027410,2020,21350276.0,-29231500.0,2413976.0
3236,(주)비지에프,027410,2021,1524675.0,166802124.0,29977050.0
3237,(주)비지에프리테일,282330,2017,-24964282.0,32103377.0,-1724677.0
3238,(주)비지에프리테일,282330,2018,345797723.0,-324215950.0,-14980971.0
3239,(주)비지에프리테일,282330,2019,532814863.0,-293909155.0,-246196603.0
3240,(주)비지에프리테일,282330,2020,507341460.0,-266360893.0,-245000808.0
3241,(주)비지에프리테일,282330,2021,538147660.0,-239089232.0,-268623346.0
3244,(주)비지에프에코머티리얼즈,126600,2013,10833916.0,-6694041.0,2491465.0
3245,(주)비지에프에코머티리얼즈,126600,2014,10038770.0,-19672375.0,5991679.0
3246,(주)비지에프에코머티리얼즈,126600,2015,10538143.0,-21594893.0,11634511.0
3247,(주)비지에프에코머티리얼즈,126600,2016,6591842.0,-6220397.0,858783.0
3248,(주)비지에프에코머티리얼즈,126600,2017,4169976.0,-463777.0,5297726.0
3249,(주)비지에프에코머티리얼즈,126600,2018,-9176552.0,16935157.0,-7195692.0
3250,(주)비지에프에코머티리얼즈,126600,2019,17944259.0,-7731287.0,-2261506.0
3251,(주)비지에프에코머티리얼즈,126600,2020,20082098.0,-11823108.0,-10914848.0
3252,(주)비지에프에코머티리얼즈,126600,2021,9896935.0,16899629.0,106611044.0
3255,(주)비츠로셀,082920,2013,8032021.0,-18149602.0,3345920.0
3256,(주)비츠로셀,082920,2014,9540259.0,-10708601.0,-1004101.0
3257,(주)비츠로셀,082920,2015,16029410.0,-13626473.0,1705292.0
3258,(주)비츠로셀,082920,2016,6425415.0,-10349915.0,602444.0
3259,(주)비츠로셀,082920,2017,23234479.0,-6919666.0,-463148.0
3260,(주)비츠로셀,082920,2018,17085684.0,-30790448.0,-3595087.0
3261,(주)비츠로셀,082920,2019,26401539.0,-20541471.0,1104299.0
3262,(주)비츠로셀,082920,2020,24445450.0,-14064591.0,16836372.0
3263,(주)비츠로셀,082920,2021,25156497.0,-38542992.0,-6144504.0
3264,(주)비츠로시스,054220,2011,-2863317.0,-1336662.0,12085910.0
3265,(주)비츠로시스,054220,2012,5274553.0,-6802336.0,2085459.0
3266,(주)비츠로시스,054220,2013,10038640.0,-21748062.0,10254333.0
