,회사명,거래소코드,회계년도,토빈Q
946,(주)대우건설,047040,2017,1.0106979890233958
947,(주)대우건설,047040,2018,0.9838437442528255
948,(주)대우건설,047040,2019,0.9397933360155695
949,(주)대우건설,047040,2020,0.9067038313118813
950,(주)대우건설,047040,2021,0.9280787022245993
951,(주)대웅,003090,2011,0.6445487121030348
952,(주)대웅,003090,2012,0.718035247861487
953,(주)대웅,003090,2013,0.740887492375759
954,(주)대웅,003090,2014,0.8413313458402752
955,(주)대웅,003090,2015,0.8699075164199883
956,(주)대웅,003090,2016,0.7633545125351286
957,(주)대웅,003090,2017,1.052755055942557
958,(주)대웅,003090,2018,1.018679277097902
959,(주)대웅,003090,2019,0.8232674240576907
960,(주)대웅,003090,2020,1.8609864624092265
961,(주)대웅,003090,2021,1.3516357542732818
962,(주)대웅제약,069620,2011,0.8887579587500138
963,(주)대웅제약,069620,2012,1.2568479910232384
964,(주)대웅제약,069620,2013,1.9205174836739236
965,(주)대웅제약,069620,2014,1.4890837662916505
966,(주)대웅제약,069620,2015,1.2661617185593999
967,(주)대웅제약,069620,2016,1.1535612512010636
968,(주)대웅제약,069620,2017,1.8605120527335621
969,(주)대웅제약,069620,2018,2.2762386622665396
970,(주)대웅제약,069620,2019,1.7224078282586
971,(주)대웅제약,069620,2020,1.7810092017346646
972,(주)대웅제약,069620,2021,1.7023641121476787
973,(주)대원,007680,2017,0.6774821112405757
974,(주)대원,007680,2018,0.6456428060353967
975,(주)대원,007680,2019,0.6652080690571142
976,(주)대원,007680,2020,0.6491081934619176
977,(주)대원,007680,2021,0.5946646277258066
978,(주)대유에이텍,002880,2011,1.2698417968518443
979,(주)대유에이텍,002880,2012,1.0858802964317065
980,(주)대유에이텍,002880,2013,0.9702601383620734
981,(주)대유에이텍,002880,2014,1.0464321268659507
982,(주)대유에이텍,002880,2015,1.0658414676477148
983,(주)대유에이텍,002880,2016,0.944162497322889
984,(주)대유에이텍,002880,2017,0.8869846152551901
985,(주)대유에이텍,002880,2018,0.9459079709344013
986,(주)대유에이텍,002880,2019,0.871124347775478
987,(주)대유에이텍,002880,2020,0.8740588425872952
988,(주)대유에이텍,002880,2021,0.9700087831175325
989,(주)대유에이피,290120,2019,1.247251972516264
990,(주)대유에이피,290120,2020,1.1789195074169745
991,(주)대유에이피,290120,2021,1.0069621683023147
992,(주)대유플러스,000300,2011,1.0550838403120038
993,(주)대유플러스,000300,2012,1.0581469377555464
994,(주)대유플러스,000300,2013,1.006253763072674
995,(주)대유플러스,000300,2014,1.011638510153151
996,(주)대유플러스,000300,2015,0.9955483059552092
997,(주)대유플러스,000300,2016,0.9602391421558967
998,(주)대유플러스,000300,2017,0.9418732934548699
999,(주)대유플러스,000300,2018,0.9479612028617928
1000,(주)대유플러스,000300,2019,0.9265229783356963
1001,(주)대유플러스,000300,2020,0.9388337342676724
1002,(주)대유플러스,000300,2021,1.0309413080443075
1003,(주)대창,012800,2011,0.83950189123803
1004,(주)대창,012800,2012,0.863218022732373
1005,(주)대창,012800,2013,0.8461550876355883
1006,(주)대창,012800,2014,0.8698288351594196
1007,(주)대창,012800,2015,0.8941921184789252
1008,(주)대창,012800,2016,0.8459448713666978
1009,(주)대창,012800,2017,0.8176907095166497
1010,(주)대창,012800,2018,0.7722718449394671
1011,(주)대창,012800,2019,0.8557417831613845
1012,(주)대창,012800,2020,0.841213391801504
1013,(주)대창,012800,2021,0.8615475807224028
1014,(주)대창솔루션,096350,2012,0.7248337672450459
1015,(주)대창솔루션,096350,2013,0.7311313395329845
1016,(주)대창솔루션,096350,2014,0.761478277320632
1017,(주)대창솔루션,096350,2015,0.7689304140495163
1018,(주)대창솔루션,096350,2016,0.8092840567121415
1019,(주)대창솔루션,096350,2017,0.7640755355934139
1020,(주)대창솔루션,096350,2018,1.165924220691589
1021,(주)대창솔루션,096350,2019,0.9637631767933101
1022,(주)대창솔루션,096350,2020,1.3478561562603726
1023,(주)대창솔루션,096350,2021,1.3738882647579838
1024,(주)대창스틸,140520,2014,0.7340115170129262
1025,(주)대창스틸,140520,2015,0.7909868682832296
1026,(주)대창스틸,140520,2016,0.8258241255324076
1027,(주)대창스틸,140520,2017,0.8438436416561762
1028,(주)대창스틸,140520,2018,0.8272399903854929
1029,(주)대창스틸,140520,2019,0.786037806329187
1030,(주)대창스틸,140520,2020,0.8150927267066197
1031,(주)대창스틸,140520,2021,0.84363909250262
1032,(주)대한과학,131220,2012,1.908183751722006
1033,(주)대한과학,131220,2013,1.3658411384148608
1034,(주)대한과학,131220,2014,1.3408461929583462
1035,(주)대한과학,131220,2015,2.001362653854676
1036,(주)대한과학,131220,2016,1.4506324975849476
1037,(주)대한과학,131220,2017,1.2990549971248648
1038,(주)대한과학,131220,2018,1.1323354987847003
1039,(주)대한과학,131220,2019,1.1135855693945707
1040,(주)대한과학,131220,2020,4.081591108581581
1041,(주)대한과학,131220,2021,1.533174896583394
1042,(주)대한항공,003490,2011,1.0223683667463717
1043,(주)대한항공,003490,2012,1.0144311910667492
1044,(주)대한항공,003490,2013,0.9548776195381161
1045,(주)대한항공,003490,2014,1.0238966802436118
1046,(주)대한항공,003490,2015,0.9805441918770537
1047,(주)대한항공,003490,2016,1.0106796843705506
1048,(주)대한항공,003490,2017,0.9735191170828364
1049,(주)대한항공,003490,2018,1.007149144639034
1050,(주)대한항공,003490,2019,0.9915160103851819
1051,(주)대한항공,003490,2020,1.0542546413285843
1052,(주)대한항공,003490,2021,1.1209767402401052
1053,(주)대호에이엘,069460,2011,1.2126496322262847
1054,(주)대호에이엘,069460,2012,1.1999225612762412
1055,(주)대호에이엘,069460,2013,1.1842854827665206
1056,(주)대호특수강,021040,2021,1.0111969137100125
1057,(주)더 미동,161570,2013,3.8565463656049475
1058,(주)더 미동,161570,2014,1.1879156357726541
1059,(주)더 미동,161570,2015,2.3319331860558257
1060,(주)더 미동,161570,2016,1.950454380415028
1061,(주)더 미동,161570,2017,1.9047070604742211
1062,(주)더 미동,161570,2018,1.5957932098128456
1063,(주)더 미동,161570,2019,0.9237986693738018
1064,(주)더 미동,161570,2020,1.6621184083818732
1065,(주)더 미동,161570,2021,1.1210395103064017
1066,(주)더네이쳐홀딩스,298540,2020,1.5038229072928178
1067,(주)더네이쳐홀딩스,298540,2021,1.5177977643401321
1068,(주)더블유게임즈,192080,2016,1.5416993075863643
1069,(주)더블유게임즈,192080,2017,1.532454793161312
1070,(주)더블유게임즈,192080,2019,1.2089035170281723
1071,(주)더블유게임즈,192080,2020,1.1556699046921526
1072,(주)더블유게임즈,192080,2021,0.9101273522171129
1073,(주)더블유에스아이,299170,2020,4.72245438828689
1074,(주)더블유에스아이,299170,2021,1.7405683970439838
1075,(주)더존비즈온,012510,2011,1.8653385233830087
1076,(주)더존비즈온,012510,2012,2.2097469401852123
1077,(주)더존비즈온,012510,2013,2.204618111624238
1078,(주)더존비즈온,012510,2014,1.610364187381562
1079,(주)더존비즈온,012510,2015,3.1854705247363837
1080,(주)더존비즈온,012510,2016,3.012628468089296
1081,(주)더존비즈온,012510,2017,3.880350618791238
1082,(주)더존비즈온,012510,2018,5.68298237999775
1083,(주)더존비즈온,012510,2019,3.5454551204100495
1084,(주)더존비즈온,012510,2020,4.389039364531859
1085,(주)더존비즈온,012510,2021,2.994456597921737
1086,(주)더코디,224060,2016,3.9070395039188055
1087,(주)더코디,224060,2017,1.9324301170197349
1088,(주)더코디,224060,2018,1.5509896900700113
1089,(주)더코디,224060,2019,1.0811972871392819
1090,(주)더코디,224060,2020,1.4085710913476774
1091,(주)더코디,224060,2021,1.018207769457511
1092,(주)덕산테코피아,317330,2020,1.7993007774580863
1093,(주)덕산테코피아,317330,2021,2.428233524575094
1094,(주)덕성,004830,2011,0.6829113512068155
1095,(주)덕성,004830,2012,0.8812021854268804
1096,(주)덕성,004830,2013,0.8250518857578292
1097,(주)덕성,004830,2014,0.7559998082661095
1098,(주)덕성,004830,2015,1.641501827525559
1099,(주)덕성,004830,2016,1.2207378360502832
1100,(주)덕성,004830,2017,0.9529745460695118
1101,(주)덕성,004830,2018,0.91783218593064
1102,(주)덕성,004830,2019,0.82592100773196
1103,(주)덕성,004830,2020,1.6345377827757945
1104,(주)덕성,004830,2021,2.281087862483442
1105,(주)덕신하우징,090410,2015,0.8775077951517412
1106,(주)덕신하우징,090410,2016,0.9249222986020761
1107,(주)덕신하우징,090410,2017,0.9928535899392835
1108,(주)덕신하우징,090410,2018,0.8443691225799238
1109,(주)덕신하우징,090410,2019,0.8054637739410653
1110,(주)덕신하우징,090410,2020,1.0048955568707503
1111,(주)덕신하우징,090410,2021,1.142602107005014
1112,(주)데코앤이,017680,2011,1.4252708580486233
1113,(주)데코앤이,017680,2012,1.1743729381301327
1114,(주)데코앤이,017680,2013,0.8527267913848878
1115,(주)데코앤이,017680,2014,1.2785698068715285
1116,(주)데코앤이,017680,2015,3.466048191563065
1117,(주)데코앤이,017680,2016,1.8887035487635357
1118,(주)데코앤이,017680,2017,1.4096046321107052
1119,(주)데코앤이,017680,2018,1.039636053595332
1120,(주)덱스터스튜디오,206560,2015,3.7557989202281132
1121,(주)덱스터스튜디오,206560,2016,3.8351610060236907
1122,(주)덱스터스튜디오,206560,2017,2.7508089032493035
1123,(주)덱스터스튜디오,206560,2018,1.723986263657159
1124,(주)덱스터스튜디오,206560,2019,3.055975627132076
1125,(주)덱스터스튜디오,206560,2020,2.154481385784026
1126,(주)덱스터스튜디오,206560,2021,8.845799665044266
1127,(주)덴티스,261200,2020,2.177952839978738
1128,(주)덴티스,261200,2021,1.848927562203383
1129,(주)덴티움,145720,2017,2.6441127436203598
1130,(주)덴티움,145720,2018,2.101621306434384
1131,(주)덴티움,145720,2019,1.683645143135342
1132,(주)덴티움,145720,2020,1.4527733553905313
1133,(주)덴티움,145720,2021,1.7653818155665428
1134,(주)도화엔지니어링,002150,2017,0.7972004613183433
1135,(주)도화엔지니어링,002150,2018,1.1277647069326326
1136,(주)도화엔지니어링,002150,2019,1.1141594831100587
1137,(주)도화엔지니어링,002150,2020,1.0473520517116421
1138,(주)도화엔지니어링,002150,2021,0.9819988414103714
1139,(주)동구바이오제약,006620,2021,1.7846119026265497
1140,(주)동국알앤에스,075970,2011,0.7196806917591915
1141,(주)동국알앤에스,075970,2012,0.6634068638850618
1142,(주)동국알앤에스,075970,2013,0.6620558631894039
1143,(주)동국알앤에스,075970,2014,0.6583533831666681
1144,(주)동국알앤에스,075970,2015,0.6964858140782977
1145,(주)동국알앤에스,075970,2016,0.8157629222124985
1146,(주)동국알앤에스,075970,2017,0.7550021238675043
1147,(주)동국알앤에스,075970,2018,0.7019838367905107
1148,(주)동국알앤에스,075970,2019,0.720997769945038
1149,(주)동국알앤에스,075970,2020,0.8387171923540883
1150,(주)동국알앤에스,075970,2021,0.998599230831901
1151,(주)동국에스엔씨,100130,2011,0.9954160228040669
1152,(주)동국에스엔씨,100130,2012,0.7471231975993906
1153,(주)동국에스엔씨,100130,2013,1.0355169103717292
1154,(주)동국에스엔씨,100130,2014,0.8161100080382003
1155,(주)동국에스엔씨,100130,2015,0.9559947709154053
1156,(주)동국에스엔씨,100130,2016,1.0576275151383032
1157,(주)동국에스엔씨,100130,2017,1.078204076117543
1158,(주)동국에스엔씨,100130,2018,0.7547973920705701
1159,(주)동국에스엔씨,100130,2019,0.6446096592646116
1160,(주)동국에스엔씨,100130,2020,1.4936966478648144
1161,(주)동국에스엔씨,100130,2021,1.010178245787864
1162,(주)동방,004140,2011,0.9448194016258568
1163,(주)동방,004140,2012,0.8741570658633464
1164,(주)동방,004140,2013,0.8698591261203464
1165,(주)동방,004140,2014,0.887850277746593
1166,(주)동방,004140,2015,0.9293161247060729
1167,(주)동방,004140,2016,0.85356859578998
1168,(주)동방,004140,2017,0.8584790662056999
1169,(주)동방,004140,2018,0.8519552675239499
1170,(주)동방,004140,2019,0.8992686723264463
1171,(주)동방,004140,2020,0.9493314376139731
1172,(주)동방,004140,2021,1.1110413642314563
1173,(주)동방선기,099410,2011,0.6925779398453833
1174,(주)동방선기,099410,2012,0.8835867058705055
1175,(주)동방선기,099410,2013,0.8188816242367646
1176,(주)동방선기,099410,2014,0.8337104363235898
1177,(주)동방선기,099410,2015,1.002484709279568
1178,(주)동방선기,099410,2016,0.7962498914845124
1179,(주)동방아그로,007590,2011,0.8162555530057211
1180,(주)동방아그로,007590,2012,0.8130628345704387
1181,(주)동방아그로,007590,2013,0.8170236826553093
1182,(주)동방아그로,007590,2014,0.8085317300770347
1183,(주)동방아그로,007590,2015,0.7906846250204184
1184,(주)동방아그로,007590,2016,0.8281719485000546
1185,(주)동방아그로,007590,2017,0.8121949221482508
1186,(주)동방아그로,007590,2018,0.7804301715388572
1187,(주)동방아그로,007590,2019,0.7787937539874054
1188,(주)동방아그로,007590,2020,0.7237698893890914
1189,(주)동방아그로,007590,2021,0.7518933209080475
1190,(주)동서,026960,2011,1.1106179316137772
1191,(주)동서,026960,2012,1.1660254837284554
1192,(주)동서,026960,2013,1.6603181625795145
1193,(주)동서,026960,2014,2.065889253656503
1194,(주)동서,026960,2015,2.645907358983972
1195,(주)동서,026960,2016,2.086459647230468
1196,(주)동서,026960,2017,2.1793528464861325
1197,(주)동서,026960,2018,1.3652020194798153
1198,(주)동서,026960,2019,1.2808950051348156
1199,(주)동서,026960,2020,2.1637375669324546
1200,(주)동서,026960,2021,1.985758579539858
1201,(주)동성케미컬,102260,2011,0.7505397718703273
1202,(주)동성케미컬,102260,2012,0.7963569361920836
1203,(주)동성케미컬,102260,2013,0.8085545076713815
1204,(주)동성케미컬,102260,2014,0.8527755133003538
1205,(주)동성케미컬,102260,2015,0.8605019511223759
1206,(주)동성케미컬,102260,2016,0.8211347424976326
1207,(주)동성케미컬,102260,2017,0.8152332599122193
1208,(주)동성케미컬,102260,2018,0.7942577438987948
1209,(주)동성케미컬,102260,2019,0.787533788460542
1210,(주)동성케미컬,102260,2020,0.7299127738874185
1211,(주)동성케미컬,102260,2021,0.7405579388929733
1212,(주)동성화인텍,033500,2015,1.0726790189612718
1213,(주)동성화인텍,033500,2016,1.1420187732276026
1214,(주)동성화인텍,033500,2017,1.222843695512191
1215,(주)동성화인텍,033500,2018,1.6781230439215025
1216,(주)동성화인텍,033500,2019,1.6651958546133236
1217,(주)동성화인텍,033500,2020,1.8437168392381516
1218,(주)동성화인텍,033500,2021,1.639583133224667
1219,(주)동성화학,005190,2013,1.1589969979839654
1220,(주)동성화학,005190,2014,0.9880888318286213
1221,(주)동성화학,005190,2015,1.293392148356313
1222,(주)동성화학,005190,2016,0.9449748948851822
1223,(주)동성화학,005190,2017,0.8888921045299812
1224,(주)동성화학,005190,2018,0.7967141985312339
1225,(주)동성화학,005190,2019,0.8371622664782551
1226,(주)동성화학,005190,2020,0.7163295120123102
1227,(주)동아엘텍,088130,2011,0.8255014208525251
1228,(주)동아엘텍,088130,2012,0.691067324665552
1229,(주)동아엘텍,088130,2013,0.9078972474860199
1230,(주)동아엘텍,088130,2014,0.9703366683092555
1231,(주)동아엘텍,088130,2015,1.3850749614369093
1232,(주)동아엘텍,088130,2016,1.603732488141852
1233,(주)동아엘텍,088130,2017,0.7919148493674629
1234,(주)동아엘텍,088130,2018,0.6257100936619202
1235,(주)동아엘텍,088130,2019,0.5261431217709448
1236,(주)동아엘텍,088130,2020,0.5213252839370129
1237,(주)동아엘텍,088130,2021,0.5989400649767261
1238,(주)동아지질,028100,2011,0.9319416415135726
1239,(주)동아지질,028100,2012,0.9269548533855817
1240,(주)동아지질,028100,2013,0.8260398002405663
1241,(주)동아지질,028100,2014,0.79732573975752
1242,(주)동아지질,028100,2015,0.8167124120434087
1243,(주)동아지질,028100,2016,0.8604413932603722
1244,(주)동아지질,028100,2017,0.9254702886438194
1245,(주)동아지질,028100,2018,1.0678215496235648
1246,(주)동아지질,028100,2019,1.0537353592688141
1247,(주)동아지질,028100,2020,0.9762580980835809
1248,(주)동아지질,028100,2021,0.9874681474628741
1249,(주)동양,001520,2011,0.9803207667804488
1250,(주)동양,001520,2012,0.9833041249631993
1251,(주)동양,001520,2014,0.8048820127191216
1252,(주)동양,001520,2015,0.7085176499962108
1253,(주)동양,001520,2016,0.8533369201493148
1254,(주)동양,001520,2017,0.6235844259657055
1255,(주)동양,001520,2018,0.6355491784361569
1256,(주)동양,001520,2019,0.5106370963412424
1257,(주)동양,001520,2020,0.509781390585344
1258,(주)동양,001520,2021,0.5763810049100725
1259,(주)동양건설산업,005900,2011,0.96961090036348
1260,(주)동양건설산업,005900,2012,0.9633083302880198
1261,(주)동양고속,084670,2011,0.7095554642034756
1262,(주)동양고속,084670,2012,0.7388385571418141
1263,(주)동양고속,084670,2013,0.759585250020756
1264,(주)동양고속,084670,2014,0.87895194316978
1265,(주)동양고속,084670,2015,0.8477896266885877
1266,(주)동양고속,084670,2016,0.8957146826016649
1267,(주)동양고속,084670,2017,0.857331997935811
1268,(주)동양고속,084670,2018,0.8551236932693216
1269,(주)동양고속,084670,2019,0.7168633266326687
1270,(주)동양고속,084670,2020,0.8194662722599099
1271,(주)동양고속,084670,2021,0.8058606308466585
1272,(주)동양에스텍,060380,2011,0.754349301086099
1273,(주)동양에스텍,060380,2012,0.7606698362326141
1274,(주)동양에스텍,060380,2013,0.7563336193859802
1275,(주)동양에스텍,060380,2014,0.7399254633374622
1276,(주)동양에스텍,060380,2015,0.8102363746333225
1277,(주)동양에스텍,060380,2016,0.8621712746130445
1278,(주)동양에스텍,060380,2017,0.8222751113786054
1279,(주)동양에스텍,060380,2018,0.828560032921382
1280,(주)동양에스텍,060380,2019,0.8292784051675085
1281,(주)동양에스텍,060380,2020,0.7684704207148298
1282,(주)동양에스텍,060380,2021,0.9415427260450392
1283,(주)동우팜투테이블,088910,2019,0.5545559313246761
1284,(주)동우팜투테이블,088910,2020,0.6003088265154625
1285,(주)동우팜투테이블,088910,2021,0.6297867672586464
1286,(주)동원개발,013120,2021,0.5935461959237766
1287,(주)동원에프앤비,049770,2011,0.8850984261296602
1288,(주)동원에프앤비,049770,2012,0.8839897216614511
1289,(주)동원에프앤비,049770,2013,1.0781942106459872
1290,(주)동원에프앤비,049770,2014,1.7599650876124286
1291,(주)동원에프앤비,049770,2015,1.9525600399073346
1292,(주)동원에프앤비,049770,2016,1.193967093200142
1293,(주)동원에프앤비,049770,2017,1.1989677500457068
1294,(주)동원에프앤비,049770,2018,1.3035925727535798
1295,(주)동원에프앤비,049770,2019,1.1173684720256853
1296,(주)동원에프앤비,049770,2020,0.9632656379039949
1297,(주)동원에프앤비,049770,2021,0.9740016301812076
1298,(주)동일기연,032960,2011,2.2228893219845234
1299,(주)동일기연,032960,2012,1.0704551671364848
1300,(주)동일기연,032960,2013,0.9503431437869642
1301,(주)동일기연,032960,2014,0.9479033492643938
1302,(주)동일기연,032960,2015,1.4381988980330835
1303,(주)동일기연,032960,2016,1.2508430770140049
1304,(주)동일기연,032960,2017,1.2581016769914912
1305,(주)동일기연,032960,2018,1.3911479933912623
1306,(주)동일기연,032960,2019,0.8092534466716444
1307,(주)동일기연,032960,2020,0.8236707038110689
1308,(주)동일기연,032960,2021,0.8483120705246661
1309,(주)동진쎄미켐,005290,2011,1.0349403169336815
1310,(주)동진쎄미켐,005290,2012,1.0798949153776418
1311,(주)동진쎄미켐,005290,2013,1.0490427263056683
1312,(주)동진쎄미켐,005290,2014,1.0146206804794784
1313,(주)동진쎄미켐,005290,2015,1.110610713218283
1314,(주)동진쎄미켐,005290,2016,1.3912529491614445
1315,(주)동진쎄미켐,005290,2017,2.2409748407201886
1316,(주)동진쎄미켐,005290,2018,1.1243647358490916
1317,(주)동진쎄미켐,005290,2019,1.5211126975676124
1318,(주)동진쎄미켐,005290,2020,2.303130943033231
1319,(주)동진쎄미켐,005290,2021,2.153608784281708
1320,(주)두산,000150,2011,1.0329435974955652
1321,(주)두산,000150,2012,0.9080660263579863
1322,(주)두산,000150,2013,0.7988959675795507
1323,(주)두산,000150,2014,0.7923148161462717
1324,(주)두산,000150,2015,0.7994589662089241
1325,(주)두산,000150,2016,0.8019639161113135
1326,(주)두산,000150,2017,0.818121564332232
1327,(주)두산,000150,2018,0.8273814646389864
1328,(주)두산,000150,2019,0.805440073338688
1329,(주)두산,000150,2020,0.7733141632674937
1330,(주)두산,000150,2021,0.7469792751586808
1331,(주)두올,016740,2016,0.8236480715339061
1332,(주)두올,016740,2017,0.8537184095674627
1333,(주)두올,016740,2018,0.7563307615415956
1334,(주)두올,016740,2019,0.750883420173678
1335,(주)두올,016740,2020,0.7742153137011286
1336,(주)두올,016740,2021,0.8538133703027518
1337,(주)듀오백,073190,2011,0.5330083589784778
1338,(주)듀오백,073190,2012,0.5468713837036887
1339,(주)듀오백,073190,2013,0.5286944420036611
1340,(주)듀오백,073190,2014,0.5681723539531348
1341,(주)듀오백,073190,2015,0.8536571139044947
1342,(주)듀오백,073190,2016,0.8940695138570275
1343,(주)듀오백,073190,2017,0.7828260582880078
1344,(주)듀오백,073190,2018,0.8154191488138137
1345,(주)듀오백,073190,2019,1.072294563658483
1346,(주)듀오백,073190,2020,1.3524462661396521
1347,(주)듀오백,073190,2021,1.3161460086259877
1348,(주)드래곤플라이,030350,2011,2.8023814282352295
1349,(주)드래곤플라이,030350,2012,1.9945192148991253
1350,(주)드래곤플라이,030350,2013,1.8107798218538251
1351,(주)드래곤플라이,030350,2014,2.209370062004788
1352,(주)드래곤플라이,030350,2015,1.8968770226472256
1353,(주)드래곤플라이,030350,2016,1.9974114211334462
1354,(주)드래곤플라이,030350,2019,3.3299901941936305
1355,(주)드래곤플라이,030350,2020,3.098426940181595
1356,(주)드래곤플라이,030350,2021,2.346002604426659
1357,(주)드림시큐리티,203650,2017,5.402032174858999
1358,(주)드림시큐리티,203650,2018,4.486919892375151
1359,(주)드림시큐리티,203650,2019,1.918110427086416
1360,(주)드림시큐리티,203650,2020,1.3040464068747688
1361,(주)드림시큐리티,203650,2021,1.3999083895458586
1362,(주)드림씨아이에스,223250,2020,2.478298194271746
1363,(주)드림씨아이에스,223250,2021,1.63956582967772
1364,(주)드림어스컴퍼니,060570,2011,0.9925648610160697
1365,(주)드림어스컴퍼니,060570,2012,1.6515529961844357
1366,(주)드림어스컴퍼니,060570,2013,1.6898240122100465
1367,(주)드림어스컴퍼니,060570,2014,2.94873321973446
1368,(주)드림어스컴퍼니,060570,2015,2.9627815400655266
1369,(주)드림어스컴퍼니,060570,2016,2.4466933042613195
1370,(주)드림어스컴퍼니,060570,2017,2.2971169281634376
1371,(주)드림어스컴퍼니,060570,2018,2.132660880803902
1372,(주)드림어스컴퍼니,060570,2019,2.106202978240214
1373,(주)드림어스컴퍼니,060570,2020,2.150142856586153
1374,(주)드림어스컴퍼니,060570,2021,1.9878082419268053
1375,(주)드림텍,192650,2019,1.4201665251036608
1376,(주)드림텍,192650,2020,1.837290427179722
1377,(주)드림텍,192650,2021,1.4074406686179266
1378,(주)디딤이앤에프,217620,2017,1.7489291891928533
1379,(주)디딤이앤에프,217620,2018,1.9643066542542882
1380,(주)디딤이앤에프,217620,2019,1.3565275009907254
1381,(주)디딤이앤에프,217620,2020,1.8590166509517825
1382,(주)디딤이앤에프,217620,2021,1.6978299075315397
1383,(주)디모아,016670,2012,1.3488897757157083
1384,(주)디모아,016670,2013,1.2578032574870037
1385,(주)디모아,016670,2014,1.2801791244085357
1386,(주)디모아,016670,2015,1.875908029027219
1387,(주)디모아,016670,2016,1.6102884960945667
1388,(주)디모아,016670,2017,1.1678771286766152
1389,(주)디모아,016670,2018,0.7934428261067761
1390,(주)디모아,016670,2019,1.0277543835184464
1391,(주)디모아,016670,2020,1.2597329626993057
1392,(주)디모아,016670,2021,1.2498368239487767
1393,(주)디바이스이엔지,187870,2021,1.4173137181700444
1394,(주)디비아이엔씨,012030,2011,0.7874186582267073
1395,(주)디비아이엔씨,012030,2012,0.730959322964615
1396,(주)디비아이엔씨,012030,2013,0.730834296388335
1397,(주)디비아이엔씨,012030,2014,0.8214116130668592
1398,(주)디비아이엔씨,012030,2015,0.7223119503091903
1399,(주)디비아이엔씨,012030,2016,0.9058738611385326
1400,(주)디비아이엔씨,012030,2017,0.9626545828339517
1401,(주)디비아이엔씨,012030,2018,1.0963778693070019
1402,(주)디비아이엔씨,012030,2019,0.8715928410056523
1403,(주)디비아이엔씨,012030,2020,0.6468770780255173
1404,(주)디비아이엔씨,012030,2021,0.5872426956185282
1405,(주)디스플레이테크,066670,2020,0.5056519927633079
1406,(주)디스플레이테크,066670,2021,0.9396722707457363
1407,(주)디아이,003160,2011,0.6306817157068922
1408,(주)디아이,003160,2012,0.9998503718923158
1409,(주)디아이,003160,2013,2.1204737438307006
1410,(주)디아이,003160,2014,1.5483111329380466
1411,(주)디아이,003160,2015,1.7153239032707435
1412,(주)디아이,003160,2016,1.1333449629660302
1413,(주)디아이,003160,2017,1.125508145686717
1414,(주)디아이,003160,2018,0.8435757985160798
1415,(주)디아이,003160,2019,0.7863395434213523
1416,(주)디아이,003160,2020,0.9962385068268208
1417,(주)디아이,003160,2021,1.4372448287621318
1418,(주)디아이디,074130,2011,1.0390347266626194
1419,(주)디아이디,074130,2012,0.9593561547094174
1420,(주)디아이디,074130,2013,1.0952467554407117
1421,(주)디아이디,074130,2014,1.172351074703308
1422,(주)디아이씨,092200,2011,0.9792021624281757
1423,(주)디아이씨,092200,2012,0.8838598019386229
1424,(주)디아이씨,092200,2013,0.8698121679167665
1425,(주)디아이씨,092200,2014,0.9113734399644515
1426,(주)디아이씨,092200,2015,1.0231879612691261
1427,(주)디아이씨,092200,2016,1.0012479890151096
1428,(주)디아이씨,092200,2017,0.9809145651595834
1429,(주)디아이씨,092200,2018,0.9323809506232712
1430,(주)디아이씨,092200,2019,0.8703771263748795
1431,(주)디아이씨,092200,2020,1.0173317903418175
1432,(주)디아이씨,092200,2021,1.0684133243936913
1433,(주)디아크,078590,2018,1.8592948495965629
1434,(주)디아크,078590,2019,1.7907963188977591
1435,(주)디아크,078590,2020,1.6077231634487255
1436,(주)디알비동일,004840,2011,0.9205301711267792
1437,(주)디알비동일,004840,2012,0.8248193994163574
1438,(주)디알비동일,004840,2013,0.727187362383958
1439,(주)디알비동일,004840,2014,0.83726607428488
1440,(주)디알비동일,004840,2015,0.7815798667283167
1441,(주)디알비동일,004840,2016,0.7082353938515841
1442,(주)디알비동일,004840,2017,0.5777314773185995
1443,(주)디알비동일,004840,2018,0.5520891219050571
1444,(주)디알비동일,004840,2019,0.5235134965784428
1445,(주)디알비동일,004840,2020,0.5765916369718237
1446,(주)디알비동일,004840,2021,0.5513527039167702
1447,(주)디알젬,263690,2018,2.2846085562869205
1448,(주)디알젬,263690,2019,1.8919998238436153
1449,(주)디알젬,263690,2020,2.8630585059039975
1450,(주)디알젬,263690,2021,1.9113898086491043
1451,(주)디알텍,214680,2016,2.7695765059710262
1452,(주)디알텍,214680,2017,2.1441254810720545
1453,(주)디알텍,214680,2018,1.5267855577502913
1454,(주)디알텍,214680,2019,1.7593570897666015
1455,(주)디알텍,214680,2020,1.4608421638320617
1456,(주)디알텍,214680,2021,1.4970177852696076
1457,(주)디앤씨미디어,263720,2018,3.9882746289636506
1458,(주)디앤씨미디어,263720,2019,3.767933008379203
1459,(주)디앤씨미디어,263720,2020,6.696982676312035
1460,(주)디앤씨미디어,263720,2021,5.730578847026944
1461,(주)디에스,051710,2011,1.040837095685354
1462,(주)디에스앤엘,141020,2013,1.1465292060701857
1463,(주)디에스앤엘,141020,2014,3.411663855072532
1464,(주)디에스앤엘,141020,2015,4.8052753371569565
1465,(주)디에스앤엘,141020,2016,3.18962735330488
1466,(주)디에스앤엘,141020,2017,1.8927174334798655
1467,(주)디에스앤엘,141020,2018,2.083296390004697
