,배당금_현금,당기순이익(손실),배당성향,회사명,회계년도
753,1287148.0,12023764.0,10.705033798068559,(주)다원시스,2018
754,2658724.0,11420076.0,23.28114103618925,(주)다원시스,2019
755,2659261.0,12564156.0,21.16545671671062,(주)다원시스,2020
756,1557122.0,-9322131.0,-16.7034983739233,(주)다원시스,2021
757,0.0,1355308.0,0.0,(주)다이나믹디자인,2015
758,1177863.0,-24058660.0,-4.895796357735635,(주)다이나믹디자인,2016
759,0.0,-84213945.0,0.0,(주)다이나믹디자인,2017
760,0.0,-29176750.0,0.0,(주)다이나믹디자인,2018
761,0.0,-2033377.0,0.0,(주)다이나믹디자인,2019
762,0.0,-33301958.0,0.0,(주)다이나믹디자인,2020
763,0.0,-15451887.0,0.0,(주)다이나믹디자인,2021
764,1519000.0,13597595.0,11.171093123453081,(주)다함이텍,2011
765,1519000.0,3348380.0,45.36522139064264,(주)다함이텍,2012
766,24536000.0,61113662.0,40.148142325360894,(주)대교,2011
767,19698000.0,31813729.0,61.916664971905675,(주)대교,2012
768,19484329.0,42068734.0,46.31546316558992,(주)대교,2013
769,21034189.0,50892192.0,41.330876453503905,(주)대교,2014
770,21943149.0,46591630.0,47.09676180034912,(주)대교,2015
771,21795235.0,44490866.0,48.9881114024618,(주)대교,2016
772,21622260.0,40696993.0,53.12987129049067,(주)대교,2017
773,18635735.0,19454258.0,95.79257661741713,(주)대교,2018
774,14817901.0,18613135.0,79.60991525608125,(주)대교,2019
775,8484240.0,-29816136.0,-28.455196206510465,(주)대교,2020
776,6799190.0,-46668051.0,-14.569260670431683,(주)대교,2021
777,3159277.0,28600108.0,11.046381363315131,(주)대구백화점,2011
778,3610571.0,17617401.0,20.494345335046866,(주)대구백화점,2012
779,5415750.0,5682602.0,95.30405261533362,(주)대구백화점,2014
780,4635750.0,2289786.0,202.45341704421284,(주)대구백화점,2015
781,3090571.0,7421536.0,41.64327977389048,(주)대구백화점,2016
782,3477080.0,-8971639.0,-38.75635210021268,(주)대구백화점,2017
783,1159098.0,-19611382.0,-5.9103330912630225,(주)대구백화점,2018
784,772803.0,-18649054.0,-4.1439260136197795,(주)대구백화점,2019
785,832803.0,-14738301.0,-5.650603824687798,(주)대구백화점,2020
786,832803.0,-2821766.0,-29.513538684639336,(주)대구백화점,2021
787,12493000.0,42228807.0,29.58407041903883,(주)대덕,2011
788,12493000.0,47850983.0,26.108136587288083,(주)대덕,2012
789,12493527.0,10187597.0,122.63468019003894,(주)대덕,2013
790,12493527.0,30211180.0,41.353985511323955,(주)대덕,2014
791,12493527.0,30599487.0,40.82920409744124,(주)대덕,2015
792,12493527.0,23367135.0,53.46623366535949,(주)대덕,2016
793,12493527.0,35608234.0,35.08606183614722,(주)대덕,2017
794,20872887.0,262339311.0,7.956446527375381,(주)대덕,2018
795,20873016.0,67614733.0,30.870514566699537,(주)대덕,2019
796,10536814.0,81278346.0,12.963863708545448,(주)대덕,2020
797,10536814.0,10573595.0,99.65214290882145,(주)대덕,2021
798,1036000.0,1725338.0,60.04620543916612,(주)대동,2011
799,1036000.0,2457789.0,42.15170626933394,(주)대동,2012
800,1036411.0,-4196774.0,-24.695420816083974,(주)대동,2013
801,1243693.0,4010702.0,31.009359458768067,(주)대동,2014
802,1036410.0,-559064.0,-185.38306884363865,(주)대동,2015
803,829128.0,-19919188.0,-4.162458831153158,(주)대동,2016
804,1243693.0,4393140.0,28.309887688532577,(주)대동,2017
805,1036410.0,-3673804.0,-28.21081364166406,(주)대동,2018
806,1243693.0,-8269951.0,-15.038698536424219,(주)대동,2019
807,1658257.0,13429077.0,12.348257441669297,(주)대동,2020
808,1658257.0,16096137.0,10.302204808520205,(주)대동,2021
809,725000.0,3126229.0,23.19087949091381,(주)대동스틸,2011
810,272000.0,-392062.0,-69.37678224362473,(주)대동스틸,2012
811,300000.0,574977.0,52.1760000834816,(주)대동스틸,2013
812,300000.0,428333.0,70.03896501086771,(주)대동스틸,2014
813,299757.0,-4794480.0,-6.252127446563548,(주)대동스틸,2015
814,496095.0,4323491.0,11.474408065149206,(주)대동스틸,2016
815,694532.0,6150199.0,11.292837841507241,(주)대동스틸,2017
816,496095.0,46830.0,1059.3529788597052,(주)대동스틸,2018
817,297657.0,312615.0,95.21520080610335,(주)대동스틸,2019
818,297657.0,199068.0,149.52528784134066,(주)대동스틸,2020
819,496095.0,14518212.0,3.4170530090068945,(주)대동스틸,2021
820,620000.0,4317242.0,14.361020299533822,(주)대륙제관,2011
821,621000.0,3926129.0,15.817106366092403,(주)대륙제관,2012
822,621255.0,2037234.0,30.4950241356663,(주)대륙제관,2013
823,954192.0,8307077.0,11.48649518958353,(주)대륙제관,2014
824,1431288.0,12876888.0,11.115170062828845,(주)대륙제관,2015
825,1908384.0,14509605.0,13.152556530656762,(주)대륙제관,2016
826,1590320.0,9617357.0,16.535936016516803,(주)대륙제관,2017
827,1272256.0,3629709.0,35.05118454399512,(주)대륙제관,2018
828,1590320.0,5362796.0,29.654680133273764,(주)대륙제관,2019
829,2385480.0,12045259.0,19.804306408023272,(주)대륙제관,2020
830,1590320.0,7607288.0,20.905216155875785,(주)대륙제관,2021
831,0.0,3237008.0,0.0,(주)대림제지,2011
832,450000.0,12614158.0,3.5674200370726292,(주)대림제지,2012
833,0.0,7123618.0,0.0,(주)대림제지,2013
834,450000.0,6463015.0,6.962694655667673,(주)대림제지,2014
835,0.0,-11847231.0,0.0,(주)대림제지,2015
836,0.0,16986236.0,0.0,(주)대림제지,2016
837,0.0,-453981.0,0.0,(주)대림제지,2017
838,0.0,8796460.0,0.0,(주)대림제지,2018
839,0.0,2511384.0,0.0,(주)대림제지,2019
840,674095.0,13080910.0,5.1532729756568925,(주)대림제지,2020
841,900000.0,21523802.0,4.181417390849442,(주)대림제지,2021
842,323000.0,-307780.0,-104.945090649165,(주)대성미생물연구소,2011
843,323000.0,446189.0,72.39084782457658,(주)대성미생물연구소,2012
844,323000.0,433405.0,74.5261360621128,(주)대성미생물연구소,2013
845,323000.0,2042321.0,15.815339508333901,(주)대성미생물연구소,2014
846,380000.0,4550441.0,8.350838962641204,(주)대성미생물연구소,2015
847,380000.0,4494825.0,8.454166736191064,(주)대성미생물연구소,2016
848,323000.0,1557554.0,20.737643767086084,(주)대성미생물연구소,2017
849,323000.0,3170130.0,10.188856608404071,(주)대성미생물연구소,2018
850,323000.0,2471117.0,13.071012016023523,(주)대성미생물연구소,2019
851,323000.0,1518643.0,21.26898816904302,(주)대성미생물연구소,2020
852,285000.0,865917.0,32.91308520331626,(주)대성미생물연구소,2021
853,491000.0,3720908.0,13.19570384433047,(주)대성파인텍,2011
854,548000.0,3548300.0,15.444015444015443,(주)대성파인텍,2012
855,548532.0,3143781.0,17.44816194257806,(주)대성파인텍,2013
856,562715.0,3402289.0,16.53930633170786,(주)대성파인텍,2014
857,623471.0,4184380.0,14.899961284586963,(주)대성파인텍,2015
858,0.0,4100455.0,0.0,(주)대성파인텍,2016
859,0.0,2282260.0,0.0,(주)대성파인텍,2017
860,0.0,2852532.0,0.0,(주)대성파인텍,2018
861,0.0,199964.0,0.0,(주)대성파인텍,2019
862,0.0,1581877.0,0.0,(주)대성파인텍,2020
863,0.0,953347.0,0.0,(주)대성파인텍,2021
864,1395000.0,5223877.0,26.70430410210654,(주)대성합동지주,2011
865,1395000.0,4085116.0,34.148357109075974,(주)대성합동지주,2012
866,0.0,-50441171.0,0.0,(주)대성합동지주,2013
867,0.0,-23659042.0,0.0,(주)대성합동지주,2014
868,0.0,-22270461.0,0.0,(주)대성합동지주,2015
869,0.0,1595607.0,0.0,(주)대성합동지주,2016
870,4499000.0,9663166.0,46.558239814984034,(주)대웅,2011
871,4634000.0,21783130.0,21.273343178872825,(주)대웅,2012
872,4260462.0,9903903.0,43.01801017235326,(주)대웅,2013
873,4260462.0,11367794.0,37.478353319914135,(주)대웅,2014
874,4260462.0,8832823.0,48.23443195906903,(주)대웅,2015
875,4318462.0,5958016.0,72.48154419189207,(주)대웅,2016
876,4318462.0,11274209.0,38.30390229593934,(주)대웅,2017
877,4318462.0,12312560.0,35.07363212849318,(주)대웅,2018
878,4318462.0,6320466.0,68.32505704484447,(주)대웅,2019
879,4154857.0,45918663.0,9.048296985476254,(주)대웅,2020
880,4156569.0,48492800.0,8.571517833575294,(주)대웅,2021
881,7783000.0,51763400.0,15.035720219305531,(주)대웅제약,2011
882,8016000.0,34552757.0,23.19930649817611,(주)대웅제약,2012
883,8256696.0,58673001.0,14.072394217572064,(주)대웅제약,2013
884,7224609.0,31792910.0,22.7239626696644,(주)대웅제약,2014
885,7224609.0,49232912.0,14.674348330238926,(주)대웅제약,2015
886,6192522.0,32974251.0,18.77987160345204,(주)대웅제약,2016
887,6192522.0,36724783.0,16.861970294010995,(주)대웅제약,2017
888,6192522.0,1481271.0,418.0546301115731,(주)대웅제약,2018
889,6192522.0,20228348.0,30.613088127611803,(주)대웅제약,2019
890,6457617.0,3138751.0,205.7384290757693,(주)대웅제약,2020
891,6641525.0,35795056.0,18.55430817037973,(주)대웅제약,2021
892,335093.0,23296823.0,1.438363505616195,(주)대원,2017
893,2762500.0,32706752.0,8.446268220091069,(주)대원,2018
894,2755600.0,8584217.0,32.10077284858946,(주)대원,2019
895,2951695.0,4305212.0,68.56096749707099,(주)대원,2020
896,3985942.0,16665405.0,23.91746255191518,(주)대원,2021
897,1991528.0,6057795.0,32.87546046044807,(주)대유,2018
898,2263100.0,4912688.0,46.06643043482509,(주)대유,2019
899,0.0,4979104.0,0.0,(주)대유,2020
900,0.0,6474502.0,0.0,(주)대유,2021
901,1277000.0,5663002.0,22.549877255914797,(주)대유에이텍,2011
902,2533000.0,3132701.0,80.85674311081715,(주)대유에이텍,2012
903,2532881.0,5424477.0,46.69355220789027,(주)대유에이텍,2013
904,4330067.0,1445390.0,299.5777610195172,(주)대유에이텍,2014
905,4857883.0,2154064.0,225.5217579421967,(주)대유에이텍,2015
906,2549768.0,6499617.0,39.229511523525154,(주)대유에이텍,2016
907,3596965.0,4588702.0,78.3874176183156,(주)대유에이텍,2017
908,0.0,-28287400.0,0.0,(주)대유에이텍,2018
909,0.0,11912259.0,0.0,(주)대유에이텍,2019
910,0.0,-349493.0,0.0,(주)대유에이텍,2020
911,0.0,-9252112.0,0.0,(주)대유에이텍,2021
912,2176800.0,6992662.0,31.129775756357166,(주)대유에이피,2019
913,2176860.0,2547568.0,85.44855328689951,(주)대유에이피,2020
914,2286754.0,7748886.0,29.510745157432954,(주)대유에이피,2021
915,1063000.0,-2349626.0,-45.241242648830074,(주)대유플러스,2011
916,0.0,-11936291.0,0.0,(주)대유플러스,2012
917,0.0,747756.0,0.0,(주)대유플러스,2013
918,0.0,-1533234.0,0.0,(주)대유플러스,2014
919,0.0,448405.0,0.0,(주)대유플러스,2015
920,0.0,1153620.0,0.0,(주)대유플러스,2016
921,0.0,-7284312.0,0.0,(주)대유플러스,2017
922,0.0,-5795008.0,0.0,(주)대유플러스,2018
923,0.0,4678293.0,0.0,(주)대유플러스,2019
924,0.0,1901910.0,0.0,(주)대유플러스,2020
925,0.0,-16208909.0,0.0,(주)대유플러스,2021
926,0.0,-4085033.0,0.0,(주)대창,2011
927,2435000.0,10326454.0,23.58021446665041,(주)대창,2012
928,0.0,-12080809.0,0.0,(주)대창,2013
929,0.0,-124897.0,0.0,(주)대창,2014
930,0.0,-49500125.0,0.0,(주)대창,2015
931,0.0,1531417.0,0.0,(주)대창,2016
932,1922694.0,5500582.0,34.95437391897803,(주)대창,2017
933,2307232.0,13810489.0,16.70637440861073,(주)대창,2018
934,769084.0,3646157.0,21.093002852043945,(주)대창,2019
935,0.0,983599.0,0.0,(주)대창,2020
936,2289679.0,29602110.0,7.734850657605151,(주)대창,2021
937,546000.0,2053652.0,26.58678296030681,(주)대창솔루션,2011
938,237000.0,-2304924.0,-10.282334688692556,(주)대창솔루션,2012
939,327600.0,468054.0,69.99192400876821,(주)대창솔루션,2013
940,308366.0,-14202743.0,-2.1711721461129025,(주)대창솔루션,2014
941,308366.0,-2935535.0,-10.50459285956393,(주)대창솔루션,2015
942,0.0,-11296266.0,0.0,(주)대창솔루션,2016
943,0.0,-11282110.0,0.0,(주)대창솔루션,2017
944,0.0,-10930019.0,0.0,(주)대창솔루션,2018
945,0.0,-3320723.0,0.0,(주)대창솔루션,2019
946,0.0,-26349131.0,0.0,(주)대창솔루션,2020
947,0.0,-9882295.0,0.0,(주)대창솔루션,2021
948,2184900.0,3278782.0,66.63755016344484,(주)대창스틸,2014
949,2184900.0,5919509.0,36.9101558929972,(주)대창스틸,2015
950,2184900.0,-1066255.0,-204.913458788001,(주)대창스틸,2016
951,1999859.0,186544.0,1072.0575306630071,(주)대창스틸,2017
952,1999859.0,-1036551.0,-192.9339704462202,(주)대창스틸,2018
953,1999859.0,-1816118.0,-110.11723907807753,(주)대창스틸,2019
954,1999859.0,-7620403.0,-26.243480823783205,(주)대창스틸,2020
955,3166175.0,4500741.0,70.34786049674932,(주)대창스틸,2021
956,691000.0,2048643.0,33.72964445244974,(주)대한과학,2011
957,497000.0,1500325.0,33.12615599953344,(주)대한과학,2012
958,0.0,737899.0,0.0,(주)대한과학,2013
959,0.0,841854.0,0.0,(주)대한과학,2014
960,178855.0,-1448796.0,-12.345078258084644,(주)대한과학,2015
961,286168.0,1321680.0,21.651837055868288,(주)대한과학,2016
962,357709.0,525185.0,68.11104658358484,(주)대한과학,2017
963,447144.0,1251189.0,35.73752646482666,(주)대한과학,2018
964,447144.0,451270.0,99.08569149289782,(주)대한과학,2019
965,447144.0,1155534.0,38.69587567306544,(주)대한과학,2020
966,447144.0,2898002.0,15.42938893761978,(주)대한과학,2021
967,0.0,-301090816.0,0.0,(주)대한항공,2011
968,0.0,259596527.0,0.0,(주)대한항공,2012
969,0.0,-290459634.0,0.0,(주)대한항공,2013
970,0.0,-205476811.0,0.0,(주)대한항공,2014
971,0.0,-407682308.0,0.0,(주)대한항공,2015
972,0.0,-591360924.0,0.0,(주)대한항공,2016
973,24044392.0,907879962.0,2.648410914041079,(주)대한항공,2017
974,24044391.0,-120399329.0,-19.970535716191574,(주)대한항공,2018
975,0.0,-568732636.0,0.0,(주)대한항공,2019
976,0.0,-194631399.0,0.0,(주)대한항공,2020
977,0.0,638690221.0,0.0,(주)대한항공,2021
978,974000.0,8338443.0,11.680837777508343,(주)대현,2011
979,708000.0,6824662.0,10.374140140566668,(주)대현,2012
980,1018493.0,8792671.0,11.583431246318666,(주)대현,2013
981,752799.0,4680721.0,16.082970978189042,(주)대현,2014
982,1549881.0,8285307.0,18.70637986015485,(주)대현,2015
983,2214116.0,46878125.0,4.7231325911605895,(주)대현,2016
984,2214116.0,12478898.0,17.74288082168794,(주)대현,2017
985,3542585.0,14958874.0,23.682163510435345,(주)대현,2018
986,4428231.0,16638711.0,26.614026771665184,(주)대현,2019
987,1771292.0,9018284.0,19.64112019537198,(주)대현,2020
988,3985408.0,19243108.0,20.710833198046803,(주)대현,2021
989,42000.0,-1615195.0,-2.6003052263039446,(주)대호특수강,2011
990,0.0,-11268139.0,0.0,(주)대호특수강,2012
991,0.0,-8405202.0,0.0,(주)대호특수강,2013
992,0.0,-1609747.0,0.0,(주)대호특수강,2014
993,0.0,2496801.0,0.0,(주)대호특수강,2015
994,0.0,5604812.0,0.0,(주)대호특수강,2016
995,0.0,4014068.0,0.0,(주)대호특수강,2017
996,0.0,2127651.0,0.0,(주)대호특수강,2018
997,0.0,693931.0,0.0,(주)대호특수강,2019
998,0.0,-26505473.0,0.0,(주)대호특수강,2020
999,0.0,7297290.0,0.0,(주)대호특수강,2021
1000,0.0,3772929.0,0.0,(주)더 미동,2013
1001,448000.0,2123858.0,21.093688937772676,(주)더 미동,2014
1002,0.0,169614.0,0.0,(주)더 미동,2015
1003,0.0,-2465229.0,0.0,(주)더 미동,2016
1004,0.0,319497.0,0.0,(주)더 미동,2017
1005,0.0,-14909221.0,0.0,(주)더 미동,2018
1006,0.0,-1585273.0,0.0,(주)더 미동,2019
1007,0.0,-13894468.0,0.0,(주)더 미동,2020
1008,0.0,-2335582.0,0.0,(주)더 미동,2021
1009,2908931.0,40539040.0,7.175628727271293,(주)더네이쳐홀딩스,2020
1010,2908931.0,58606976.0,4.963455203694522,(주)더네이쳐홀딩스,2021
1011,0.0,34161459.0,0.0,(주)더블유게임즈,2015
1012,10289877.0,48839781.0,21.06863869844134,(주)더블유게임즈,2016
1013,5668788.0,35364189.0,16.029741273014913,(주)더블유게임즈,2017
1014,5901534.0,110292805.0,5.350787841509698,(주)더블유게임즈,2019
1015,5941434.0,132915746.0,4.470075351343248,(주)더블유게임즈,2020
1016,11882868.0,125335327.0,9.48086089088035,(주)더블유게임즈,2021
1017,0.0,5385861.0,0.0,(주)더존비즈온,2011
1018,5445000.0,17668313.0,30.817882839182214,(주)더존비즈온,2012
1019,4083557.0,13844077.0,29.496780464309758,(주)더존비즈온,2013
1020,5934516.0,10206387.0,58.145120305549845,(주)더존비즈온,2014
1021,6527968.0,20718550.0,31.50784200631801,(주)더존비즈온,2015
1022,8605048.0,28403501.0,30.295730093272656,(주)더존비즈온,2016
1023,11869032.0,38966637.0,30.45947229164272,(주)더존비즈온,2017
1024,13073661.0,42961830.0,30.430875500415134,(주)더존비즈온,2018
1025,15349096.0,49544213.0,30.980603123113493,(주)더존비즈온,2019
1026,16777045.0,53753898.0,31.210843537337517,(주)더존비즈온,2020
1027,16493247.0,52139959.0,31.63264282582194,(주)더존비즈온,2021
1028,316589.0,597155.0,53.01621856971808,(주)덕성,2011
1029,703624.0,3184135.0,22.097806782689805,(주)덕성,2012
1030,703624.0,4792812.0,14.680817858075802,(주)덕성,2013
1031,703624.0,759850.0,92.60038165427386,(주)덕성,2014
1032,316589.0,522423.0,60.60012671723871,(주)덕성,2015
1033,703624.0,2941791.0,23.91821852742088,(주)덕성,2016
1034,316589.0,523130.0,60.518226826983735,(주)덕성,2017
1035,316589.0,-2022010.0,-15.657143139747085,(주)덕성,2018
1036,316589.0,-1943335.0,-16.291015187808586,(주)덕성,2019
1037,703624.0,3055817.0,23.025724380746624,(주)덕성,2020
1038,735139.0,5360745.0,13.713373794127495,(주)덕성,2021
1039,961439.0,6965177.0,13.803511382409953,(주)덕신하우징,2014
1040,0.0,2529305.0,0.0,(주)덕신하우징,2015
1041,0.0,-12548247.0,0.0,(주)덕신하우징,2016
1042,0.0,6256096.0,0.0,(주)덕신하우징,2017
1043,1152284.0,7602878.0,15.155892281843798,(주)덕신하우징,2018
1044,0.0,1241045.0,0.0,(주)덕신하우징,2019
1045,0.0,-8479954.0,0.0,(주)덕신하우징,2020
1046,0.0,2651158.0,0.0,(주)덕신하우징,2021
1047,1293584.0,23893679.0,5.413917212163099,(주)덴티움,2017
1048,1293584.0,35999953.0,3.5932935801332855,(주)덴티움,2018
1049,0.0,4134920.0,0.0,(주)덴티움,2019
1050,1724778.0,14447582.0,11.93817761338887,(주)덴티움,2020
1051,2155973.0,47003025.0,4.586881376251847,(주)덴티움,2021
1052,2488000.0,17421106.0,14.281527246318346,(주)도화엔지니어링,2011
1053,2529000.0,-8718697.0,-29.00662793993185,(주)도화엔지니어링,2012
1054,3329608.0,5495069.0,60.59265133886399,(주)도화엔지니어링,2013
1055,3307441.0,3052710.0,108.34442184157682,(주)도화엔지니어링,2014
1056,4961162.0,17789817.0,27.887650558743804,(주)도화엔지니어링,2015
1057,5619381.0,1263248.0,444.8359308702646,(주)도화엔지니어링,2016
1058,6406800.0,11988962.0,53.439155116181034,(주)도화엔지니어링,2017
1059,7372769.0,14692592.0,50.180179235903374,(주)도화엔지니어링,2018
1060,8378146.0,17052438.0,49.131660821754636,(주)도화엔지니어링,2019
1061,9323167.0,22020789.0,42.33802430966483,(주)도화엔지니어링,2020
1062,9322831.0,18559637.0,50.23175291628817,(주)도화엔지니어링,2021
1063,0.0,4569229.0,0.0,(주)동구바이오제약,2018
1064,943050.0,15100532.0,6.245144210813234,(주)동구바이오제약,2019
1065,943050.0,9140459.0,10.317315574633614,(주)동구바이오제약,2020
1066,2803988.0,9326593.0,30.064440466095178,(주)동구바이오제약,2021
1067,1472000.0,3058699.0,48.12503616733782,(주)동국알앤에스,2011
1068,1472000.0,255667.0,575.748923404272,(주)동국알앤에스,2012
1069,1472000.0,372182.0,395.505424765303,(주)동국알앤에스,2013
1070,1472000.0,1360795.0,108.1720611848221,(주)동국알앤에스,2014
1071,0.0,-3360733.0,0.0,(주)동국알앤에스,2015
1072,1472000.0,972532.0,151.35748746570806,(주)동국알앤에스,2016
1073,1472000.0,1721370.0,85.51328302456764,(주)동국알앤에스,2017
1074,1472000.0,2522492.0,58.35499180968661,(주)동국알앤에스,2018
1075,1472000.0,1148160.0,128.2051282051282,(주)동국알앤에스,2019
1076,1472000.0,1134668.0,129.72957728604314,(주)동국알앤에스,2020
1077,1472000.0,1634701.0,90.04704835930241,(주)동국알앤에스,2021
1078,0.0,-15103898.0,0.0,(주)동국에스엔씨,2011
1079,3901000.0,7290399.0,53.508731140778444,(주)동국에스엔씨,2012
1080,3901361.0,4747647.0,82.17462250247333,(주)동국에스엔씨,2013
1081,3901361.0,10541670.0,37.00894640033315,(주)동국에스엔씨,2014
1082,5573372.0,22606742.0,24.65358343099594,(주)동국에스엔씨,2015
1083,6688047.0,19194152.0,34.84419108486793,(주)동국에스엔씨,2016
1084,5573372.0,8994399.0,61.96491838976679,(주)동국에스엔씨,2017
1085,4458698.0,-5862496.0,-76.05460199887555,(주)동국에스엔씨,2018
1086,5573372.0,10655364.0,52.305787019570616,(주)동국에스엔씨,2019
1087,5573372.0,2604970.0,213.95148504589307,(주)동국에스엔씨,2020
1088,5573372.0,17349366.0,32.12435543754164,(주)동국에스엔씨,2021
1089,203000.0,1812404.0,11.200593245214643,(주)동남합성,2011
1090,204000.0,3809730.0,5.354710176311707,(주)동남합성,2012
1091,204436.0,1989502.0,10.275737345325615,(주)동남합성,2013
1092,200308.0,2295613.0,8.725686777344439,(주)동남합성,2014
1093,200254.0,3459736.0,5.788129498898182,(주)동남합성,2015
1094,302015.0,7076752.0,4.267706428033652,(주)동남합성,2016
1095,245976.0,1619704.0,15.186478517062376,(주)동남합성,2017
1096,4488033.0,5856317.0,76.63575930059797,(주)동남합성,2018
1097,724358.0,17838941.0,4.060543728464599,(주)동남합성,2019
1098,35636098.0,9947503.0,358.24164114351106,(주)동남합성,2020
1099,15409050.0,11725985.0,131.40942957030902,(주)동남합성,2021
1100,569000.0,3104743.0,18.326798707654707,(주)동방,2011
1101,574539.0,2080819.0,27.611195399503753,(주)동방,2012
1102,603046.0,-17779245.0,-3.391853816064743,(주)동방,2013
1103,603046.0,-6719970.0,-8.973938871750915,(주)동방,2014
1104,192408.0,-3842823.0,-5.006944113741382,(주)동방,2015
1105,442151.0,9028355.0,4.897359485753496,(주)동방,2016
1106,347512.0,-17387664.0,-1.9986123495370052,(주)동방,2017
1107,236012.0,3565305.0,6.619686113810739,(주)동방,2018
1108,0.0,-8598116.0,0.0,(주)동방,2019
1109,0.0,288721.0,0.0,(주)동방,2020
1110,0.0,-7265308.0,0.0,(주)동방,2021
1111,2294514.0,6237688.0,36.784686890399136,(주)동방아그로,2011
1112,2239014.0,5201450.0,43.04595833854022,(주)동방아그로,2012
1113,2320555.0,6173795.0,37.58717288150967,(주)동방아그로,2013
1114,2320555.0,7524310.0,30.84076812358874,(주)동방아그로,2014
1115,2552611.0,5667437.0,45.039953686295945,(주)동방아그로,2015
1116,2900694.0,5859300.0,49.505811274384314,(주)동방아그로,2016
1117,2900694.0,5936495.0,48.8620642315036,(주)동방아그로,2017
1118,2900694.0,6094914.0,47.5920414955814,(주)동방아그로,2018
1119,2923806.0,6386274.0,45.78265824485451,(주)동방아그로,2019
1120,4436415.0,6692788.0,66.28650123087718,(주)동방아그로,2020
1121,4342026.0,6977390.0,62.229945581370686,(주)동방아그로,2021
1122,39657000.0,90706393.0,43.720181883982534,(주)동서,2011
1123,47001000.0,97380099.0,48.26550854091861,(주)동서,2012
1124,54599888.0,95998377.0,56.875844890586016,(주)동서,2013
1125,59563514.0,98911924.0,60.21873965367411,(주)동서,2014
1126,66512590.0,93307750.0,71.28302847298322,(주)동서,2015
1127,66512590.0,119036898.0,55.87560757841656,(주)동서,2016
1128,69280766.0,122250562.0,56.671122706168006,(주)동서,2017
1129,69070766.0,116652664.0,59.21062034211238,(주)동서,2018
1130,69070766.0,136936403.0,50.44003237035516,(주)동서,2019
1131,69070766.0,116866234.0,59.10241447499711,(주)동서,2020
1132,69070766.0,113354764.0,60.93327140621986,(주)동서,2021
1133,0.0,354521.0,0.0,(주)동성케미컬,2011
1134,2742000.0,10364186.0,26.456491614488588,(주)동성케미컬,2012
1135,3507603.0,6707809.0,52.29133685827966,(주)동성케미컬,2013
1136,6155015.0,-2592846.0,-237.38451878746366,(주)동성케미컬,2014
1137,8709100.0,3060309.0,284.58237387139667,(주)동성케미컬,2015
1138,8756870.0,16605281.0,52.735452052874024,(주)동성케미컬,2016
1139,8798602.0,28358771.0,31.026034238225623,(주)동성케미컬,2017
1140,8798602.0,-685445.0,-1283.633551926121,(주)동성케미컬,2018
1141,8798602.0,-2846432.0,-309.1098610470934,(주)동성케미컬,2019
1142,10998253.0,-494764.0,-2222.929113678441,(주)동성케미컬,2020
1143,9919413.0,14663319.0,67.64780197443703,(주)동성케미컬,2021
1144,2044000.0,9610042.0,21.26941796924509,(주)동성하이켐,2011
1145,2317000.0,10911476.0,21.23452409188271,(주)동성하이켐,2012
1146,2861792.0,10770319.0,26.571097847705342,(주)동성하이켐,2013
1147,3307463.0,5993614.0,55.18311656372933,(주)동성하이켐,2014
1148,0.0,-9318578.0,0.0,(주)동성화인텍,2011
1149,0.0,10139584.0,0.0,(주)동성화인텍,2012
1150,1888853.0,9794488.0,19.28485695219597,(주)동성화인텍,2013
1151,3465607.0,23502122.0,14.745932303474554,(주)동성화인텍,2014
1152,3462369.0,14163044.0,24.446503166974555,(주)동성화인텍,2015
1153,3462369.0,12406947.0,27.90669614370078,(주)동성화인텍,2016
1154,0.0,-38801603.0,0.0,(주)동성화인텍,2017
1155,0.0,-3706524.0,0.0,(주)동성화인텍,2018
1156,5859394.0,17534141.0,33.41705761348674,(주)동성화인텍,2019
1157,9288009.0,20790001.0,44.67536581648072,(주)동성화인텍,2020
1158,9817045.0,23060622.0,42.57059935330452,(주)동성화인텍,2021
1159,599000.0,4201582.0,14.256534800463255,(주)동성화학,2011
1160,606000.0,4327200.0,14.004437049362172,(주)동성화학,2012
1161,1218385.0,3343641.0,36.43887008204529,(주)동성화학,2013
1162,1218385.0,97545.0,1249.0491567994259,(주)동성화학,2014
1163,2574384.0,5361336.0,48.017583676904415,(주)동성화학,2015
1164,2625836.0,11916046.0,22.0361351408009,(주)동성화학,2016
1165,1584676.0,3059632.0,51.793026089412066,(주)동성화학,2017
1166,2641126.0,5845647.0,45.18107234323249,(주)동성화학,2018
1167,3169352.0,11410476.0,27.775808826906083,(주)동성화학,2019
1168,4376979.0,16937699.0,25.84163882000737,(주)동성화학,2020
1169,330000.0,3821605.0,8.635115350749228,(주)동아엘텍,2011
1170,346000.0,628438.0,55.05714167507375,(주)동아엘텍,2012
1171,632370.0,6125432.0,10.323680027792326,(주)동아엘텍,2013
1172,659509.0,6660695.0,9.901504272452048,(주)동아엘텍,2014
1173,1411045.0,12495481.0,11.29244244379228,(주)동아엘텍,2015
1174,1411045.0,9854721.0,14.318467260514023,(주)동아엘텍,2016
1175,2194086.0,18797358.0,11.672310544918068,(주)동아엘텍,2017
1176,1604820.0,14032066.0,11.436804815484763,(주)동아엘텍,2018
1177,1599441.0,10536780.0,15.179599460176638,(주)동아엘텍,2019
