,회사명,거래소코드,회계년도,토빈Q
4869,(주)에프엔씨엔터테인먼트,173940,2021,890.0568584761546
4870,(주)에프티이앤이,065160,2011,663.7092294910314
4871,(주)에프티이앤이,065160,2012,1160.3827583968662
4872,(주)에프티이앤이,065160,2013,973.4704170139689
4873,(주)에프티이앤이,065160,2014,742.8277108534294
4874,(주)에프티이앤이,065160,2015,3679.1482762736914
4875,(주)에프티이앤이,065160,2016,3403.257815600616
4876,(주)에프티이앤이,065160,2017,2523.8414642435314
4877,(주)에프티이앤이,065160,2018,94.44998451536419
4878,(주)엑사이엔씨,054940,2011,228.12043911722418
4879,(주)엑사이엔씨,054940,2012,210.51201520233337
4880,(주)엑사이엔씨,054940,2013,192.35747428589178
4881,(주)엑사이엔씨,054940,2014,424.4555828325696
4882,(주)엑사이엔씨,054940,2015,546.6328693493739
4883,(주)엑사이엔씨,054940,2016,476.91029985814856
4884,(주)엑사이엔씨,054940,2017,320.24006937605856
4885,(주)엑사이엔씨,054940,2018,319.5929743563825
4886,(주)엑사이엔씨,054940,2019,402.294945179339
4887,(주)엑사이엔씨,054940,2020,324.5159817406175
4888,(주)엑사이엔씨,054940,2021,247.73566622569564
4889,(주)엑서지21,043090,2011,570.8962387244566
4890,(주)엑서지21,043090,2012,775.924262998212
4891,(주)엑서지21,043090,2013,1031.112601296684
4892,(주)엑서지21,043090,2014,3349.3641340909653
4893,(주)엑서지21,043090,2020,2315.493367603113
4894,(주)엑셈,205100,2015,3265.491923316948
4895,(주)엑셈,205100,2016,1859.163447414161
4896,(주)엑셈,205100,2017,2205.70278462406
4897,(주)엑셈,205100,2018,1172.0577928271277
4898,(주)엑셈,205100,2019,1103.6223619786726
4899,(주)엑셈,205100,2020,1449.0310475746182
4900,(주)엑셈,205100,2021,1325.5945756237406
4901,(주)엑시콘,092870,2015,703.9674982784057
4902,(주)엑시콘,092870,2016,968.2812010649759
4903,(주)엑시콘,092870,2017,1559.3085900599006
4904,(주)엑시콘,092870,2018,493.3706421964563
4905,(주)엑시콘,092870,2019,522.7296382586898
4906,(주)엑시콘,092870,2020,1378.25874525443
4907,(주)엑시콘,092870,2021,927.0732147153319
4908,(주)엑큐리스,048460,2011,225.28564777311004
4909,(주)엔바이오니아,317870,2021,2199.0284910981045
4910,(주)엔비티,236810,2021,2682.3010252033014
4911,(주)엔시스,333620,2021,2818.858199254107
4912,(주)엔씨소프트,036570,2011,6000.607217953548
4913,(주)엔씨소프트,036570,2012,2552.9318320848597
4914,(주)엔씨소프트,036570,2013,3573.2468541147073
4915,(주)엔씨소프트,036570,2014,2264.0675084413347
4916,(주)엔씨소프트,036570,2015,2143.780110317094
4917,(주)엔씨소프트,036570,2016,2314.213276606914
4918,(주)엔씨소프트,036570,2017,2842.43400829337
4919,(주)엔씨소프트,036570,2018,3633.317425234323
4920,(주)엔씨소프트,036570,2019,3476.6761423173607
4921,(주)엔씨소프트,036570,2020,4729.139815886519
4922,(주)엔씨소프트,036570,2021,3286.614493474253
4923,(주)엔에스브이,095300,2015,1936.6901875569197
4924,(주)엔에스쇼핑,138250,2015,1418.2003788488603
4925,(주)엔에스쇼핑,138250,2016,625.3334238248473
4926,(주)엔에스쇼핑,138250,2017,726.1321105416316
4927,(주)엔에스쇼핑,138250,2018,530.6700604095159
4928,(주)엔에스쇼핑,138250,2019,346.0772743831149
4929,(주)엔에스쇼핑,138250,2020,358.2847527280983
4930,(주)엔에스쇼핑,138250,2021,376.6330227196429
4931,(주)엔에스엔,031860,2011,129.2933008466577
4932,(주)엔에스엔,031860,2012,113.79858794072379
4933,(주)엔에스엔,031860,2013,428.71291095686576
4934,(주)엔에스엔,031860,2014,483.7966598095303
4935,(주)엔에스엔,031860,2015,1259.8426522686573
4936,(주)엔에스엔,031860,2016,2276.906051061204
4937,(주)엔에스엔,031860,2017,2000.8793648929593
4938,(주)엔에스엔,031860,2018,995.8976366008274
4939,(주)엔에스엔,031860,2019,566.4041329160773
4940,(주)엔에스엔,031860,2020,1402.9281728785877
4941,(주)엔에스엔,031860,2021,994.1459476278424
4942,(주)엔에이치엔벅스,104200,2011,2590.148434243707
4943,(주)엔에이치엔벅스,104200,2012,3020.246907920194
4944,(주)엔에이치엔벅스,104200,2016,1717.2382786726043
4945,(주)엔에이치엔벅스,104200,2017,1408.5131080368226
4946,(주)엔에이치엔벅스,104200,2018,958.087817855992
4947,(주)엔에이치엔벅스,104200,2019,806.2183073349955
4948,(주)엔에이치엔벅스,104200,2020,933.9133818791516
4949,(주)엔에프씨,265740,2020,1682.5905762217737
4950,(주)엔에프씨,265740,2021,1738.914780613478
4951,(주)엔이능률,053290,2011,1167.5289061880717
4952,(주)엔이능률,053290,2012,788.6341193608648
4953,(주)엔이능률,053290,2013,592.3806506462188
4954,(주)엔이능률,053290,2014,765.5217213245
4955,(주)엔이능률,053290,2015,698.8113060756198
4956,(주)엔이능률,053290,2016,929.4551741906599
4957,(주)엔이능률,053290,2017,696.399946056059
4958,(주)엔지스테크널러지,208860,2019,658.526531519487
4959,(주)엔지스테크널러지,208860,2020,603.2127089621636
4960,(주)엔지켐생명과학,183490,2018,11259.587757601654
4961,(주)엔지켐생명과학,183490,2019,5688.5141751673345
4962,(주)엔지켐생명과학,183490,2020,7149.570311097687
4963,(주)엔지켐생명과학,183490,2021,3641.3139682826504
4964,(주)엔케이,085310,2011,285.1607481874685
4965,(주)엔케이,085310,2012,246.38212585058596
4966,(주)엔케이,085310,2013,374.8290285320472
4967,(주)엔케이,085310,2014,604.4554926749395
4968,(주)엔케이,085310,2015,1192.8008883655918
4969,(주)엔케이,085310,2016,559.9316672453247
4970,(주)엔케이,085310,2017,432.9366648882413
4971,(주)엔케이,085310,2018,543.0118644439136
4972,(주)엔케이,085310,2019,638.2905102109288
4973,(주)엔케이,085310,2020,648.4585623952892
4974,(주)엔케이,085310,2021,623.0645417126048
4975,(주)엔케이맥스,182400,2015,10486.83894841502
4976,(주)엔케이맥스,182400,2016,5826.9755137468765
4977,(주)엔케이맥스,182400,2017,8049.09866955038
4978,(주)엔케이맥스,182400,2018,4618.525764813132
4979,(주)엔케이맥스,182400,2019,1810.5736379321215
4980,(주)엔케이맥스,182400,2020,2906.472331423447
4981,(주)엔케이맥스,182400,2021,4677.614421739475
4982,(주)엔케이바이오,019260,2011,1800.6013541154825
4983,(주)엔켐,348370,2021,3619.499151268152
4984,(주)엔터기술,068420,2011,161.4201763103936
4985,(주)엔터기술,068420,2012,102.22016823647952
4986,(주)엔텔스,069410,2012,905.5078930067377
4987,(주)엔텔스,069410,2013,1302.0767327444573
4988,(주)엔텔스,069410,2014,1727.214056172544
4989,(주)엔텔스,069410,2015,2197.6457427701457
4990,(주)엔텔스,069410,2016,1643.9920485665339
4991,(주)엔텔스,069410,2017,1774.9571784473032
4992,(주)엔텔스,069410,2018,1264.9414848591462
4993,(주)엔텔스,069410,2019,1061.51469247872
4994,(주)엔텔스,069410,2020,998.4062975298784
4995,(주)엔텔스,069410,2021,1499.1712470125126
4996,(주)엔투텍,227950,2018,978.6750810850372
4997,(주)엔투텍,227950,2019,697.7033741764856
4998,(주)엔투텍,227950,2020,1108.0378022870634
4999,(주)엔투텍,227950,2021,1679.7278302721886
5000,(주)엔피,291230,2021,10202.898095073504
5001,(주)엔피디,198080,2020,512.3123080454501
5002,(주)엔피디,198080,2021,320.4417486591721
5003,(주)엔피케이,048830,2011,392.1674173274597
5004,(주)엔피케이,048830,2012,414.6214196153684
5005,(주)엔피케이,048830,2013,578.8730537756254
5006,(주)엔피케이,048830,2014,526.2109065623566
5007,(주)엔피케이,048830,2015,701.3465863938566
5008,(주)엔피케이,048830,2016,638.2419855743236
5009,(주)엔피케이,048830,2017,516.2497475263573
5010,(주)엔피케이,048830,2018,483.20085131478163
5011,(주)엔피케이,048830,2019,444.0294179535402
5012,(주)엔피케이,048830,2020,512.0424817714854
5013,(주)엔피케이,048830,2021,494.68196679142784
5014,(주)엘아이에스,138690,2012,1060.6942392378128
5015,(주)엘아이에스,138690,2013,1429.2894122892942
5016,(주)엘아이에스,138690,2014,1491.301962466707
5017,(주)엘아이에스,138690,2015,2444.4546801862325
5018,(주)엘아이에스,138690,2016,995.1788153465487
5019,(주)엘아이에스,138690,2017,1142.2109785581217
5020,(주)엘아이에스,138690,2018,1340.3236140614786
5021,(주)엘아이에스,138690,2019,853.789770816882
5022,(주)엘아이에스,138690,2020,664.9691646931185
5023,(주)엘아이에스,138690,2021,741.0830389294127
5024,(주)엘앤씨바이오,290650,2018,2450.6972528276992
5025,(주)엘앤씨바이오,290650,2019,2647.071548233992
5026,(주)엘앤씨바이오,290650,2020,9620.079763214639
5027,(주)엘앤씨바이오,290650,2021,7617.883002645509
5028,(주)엘앤에프,066970,2011,880.2956882250996
5029,(주)엘앤에프,066970,2012,680.7557067751327
5030,(주)엘앤에프,066970,2013,523.9663159245083
5031,(주)엘앤에프,066970,2014,510.6635840287419
5032,(주)엘앤에프,066970,2015,849.9162828994594
5033,(주)엘앤에프,066970,2016,1518.4833541867927
5034,(주)엘앤에프,066970,2017,3758.5621049493943
5035,(주)엘앤에프,066970,2018,2577.0800526196
5036,(주)엘앤에프,066970,2019,1183.1736725825872
5037,(주)엘앤에프,066970,2020,3704.4670020991643
5038,(주)엘앤에프,066970,2021,4733.392695334962
5039,(주)엘앤케이바이오메드,156100,2016,1155.0483003776824
5040,(주)엘앤케이바이오메드,156100,2017,1237.6516159007408
5041,(주)엘앤케이바이오메드,156100,2018,864.0192107504887
5042,(주)엘앤케이바이오메드,156100,2019,1054.9206855389752
5043,(주)엘앤케이바이오메드,156100,2020,5135.595193288213
5044,(주)엘앤케이바이오메드,156100,2021,2379.1111936140155
5045,(주)엘에스,006260,2011,258.0562709056634
5046,(주)엘에스,006260,2012,296.4724368893255
5047,(주)엘에스,006260,2013,250.25674216128502
5048,(주)엘에스,006260,2014,175.1100093887847
5049,(주)엘에스,006260,2015,135.64732334729717
5050,(주)엘에스,006260,2016,206.75667178041223
5051,(주)엘에스,006260,2017,222.57259855390933
5052,(주)엘에스,006260,2018,160.35218171777726
5053,(주)엘에스,006260,2019,139.18252555485608
5054,(주)엘에스,006260,2020,193.67148030880216
5055,(주)엘에스,006260,2021,136.96889876873237
5056,(주)엘에스네트웍스,000680,2011,251.7304875852599
5057,(주)엘에스네트웍스,000680,2012,236.51431610063312
5058,(주)엘에스네트웍스,000680,2013,235.6105877434433
5059,(주)엘에스네트웍스,000680,2014,205.29619801074597
5060,(주)엘에스네트웍스,000680,2015,193.7767165781988
5061,(주)엘에스네트웍스,000680,2016,193.8867100626111
5062,(주)엘에스네트웍스,000680,2017,183.05584247876374
5063,(주)엘에스네트웍스,000680,2018,157.5308319603425
5064,(주)엘에스네트웍스,000680,2019,154.03435075706778
5065,(주)엘에스네트웍스,000680,2020,164.88881577211373
5066,(주)엘에스네트웍스,000680,2021,178.84150824584086
5067,(주)엘에프,093050,2011,1106.1256033032566
5068,(주)엘에프,093050,2012,752.2730570229334
5069,(주)엘에프,093050,2013,740.8110191655161
5070,(주)엘에프,093050,2014,647.8254087602862
5071,(주)엘에프,093050,2015,543.2964756776934
5072,(주)엘에프,093050,2016,408.7712523283766
5073,(주)엘에프,093050,2017,577.2136681992124
5074,(주)엘에프,093050,2018,441.0499833220926
5075,(주)엘에프,093050,2019,217.80767747579978
5076,(주)엘에프,093050,2020,175.49641837414276
5077,(주)엘에프,093050,2021,199.60207959946226
5078,(주)엘엑스세미콘,108320,2011,1877.4699963460635
5079,(주)엘엑스세미콘,108320,2012,1155.1297226157112
5080,(주)엘엑스세미콘,108320,2013,1150.426027376219
5081,(주)엘엑스세미콘,108320,2014,1042.4382968938332
5082,(주)엘엑스세미콘,108320,2015,1242.8475651146598
5083,(주)엘엑스세미콘,108320,2016,900.111891182408
5084,(주)엘엑스세미콘,108320,2017,1516.3977498452698
5085,(주)엘엑스세미콘,108320,2018,921.3650337915058
5086,(주)엘엑스세미콘,108320,2019,979.3107982190365
5087,(주)엘엑스세미콘,108320,2020,1151.3992777938838
5088,(주)엘엑스세미콘,108320,2021,2068.4297848037586
5089,(주)엘엑스인터내셔널,001120,2011,391.1805466625188
5090,(주)엘엑스인터내셔널,001120,2012,368.53087934148937
5091,(주)엘엑스인터내셔널,001120,2013,222.74628057004378
5092,(주)엘엑스인터내셔널,001120,2014,228.72096635648032
5093,(주)엘엑스인터내셔널,001120,2015,248.0775678084764
5094,(주)엘엑스인터내셔널,001120,2016,232.85589516936656
5095,(주)엘엑스인터내셔널,001120,2017,214.2212512667552
5096,(주)엘엑스인터내셔널,001120,2018,125.6258578508762
5097,(주)엘엑스인터내셔널,001120,2019,118.88651970259488
5098,(주)엘엑스인터내셔널,001120,2020,166.3684482277305
5099,(주)엘엑스인터내셔널,001120,2021,147.67507238227105
5100,(주)엘엑스하우시스,108670,2011,395.8558336992743
5101,(주)엘엑스하우시스,108670,2012,396.7097075365263
5102,(주)엘엑스하우시스,108670,2013,634.4400369296686
5103,(주)엘엑스하우시스,108670,2014,663.6468816736467
5104,(주)엘엑스하우시스,108670,2015,612.8767405721147
5105,(주)엘엑스하우시스,108670,2016,374.8875398093352
5106,(주)엘엑스하우시스,108670,2017,329.0330984951776
5107,(주)엘엑스하우시스,108670,2018,198.28896867133068
5108,(주)엘엑스하우시스,108670,2019,191.07120170534606
5109,(주)엘엑스하우시스,108670,2020,281.1034668806375
5110,(주)엘엑스하우시스,108670,2021,218.48883410124319
5111,(주)엘엠에스,073110,2011,1333.2942727643283
5112,(주)엘엠에스,073110,2012,726.5027606146098
5113,(주)엘엠에스,073110,2013,999.1964436439349
5114,(주)엘엠에스,073110,2014,773.3497596494868
5115,(주)엘엠에스,073110,2015,401.47771822632455
5116,(주)엘엠에스,073110,2016,331.0963081730225
5117,(주)엘엠에스,073110,2017,408.5119473841756
5118,(주)엘엠에스,073110,2018,282.1882465397225
5119,(주)엘엠에스,073110,2019,643.2352402929896
5120,(주)엘엠에스,073110,2020,554.156709420871
5121,(주)엘엠에스,073110,2021,350.41877016446216
5122,(주)엘오티베큠,083310,2011,696.5806309652361
5123,(주)엘오티베큠,083310,2012,726.0302869403389
5124,(주)엘오티베큠,083310,2013,835.5889130365391
5125,(주)엘오티베큠,083310,2014,556.8940289191879
5126,(주)엘오티베큠,083310,2015,1128.311011011987
5127,(주)엘오티베큠,083310,2016,1454.1224878627183
5128,(주)엘오티베큠,083310,2017,1326.0284750117887
5129,(주)엘오티베큠,083310,2018,535.4547970144621
5130,(주)엘오티베큠,083310,2019,561.8926841059505
5131,(주)엘오티베큠,083310,2020,1289.517032605852
5132,(주)엘오티베큠,083310,2021,1070.341015167545
5133,(주)엘지,003550,2011,703.1895228751721
5134,(주)엘지,003550,2012,701.4658426275439
5135,(주)엘지,003550,2013,645.656617140711
5136,(주)엘지,003550,2014,637.620069472645
5137,(주)엘지,003550,2015,688.1557961799663
5138,(주)엘지,003550,2016,517.9654381434317
5139,(주)엘지,003550,2017,706.5367174279555
5140,(주)엘지,003550,2018,537.9779826610815
5141,(주)엘지,003550,2019,568.2502142740932
5142,(주)엘지,003550,2020,559.8119147753002
5143,(주)엘지,003550,2021,504.3826248170418
5144,(주)엘지생명과학,068870,2011,1137.3978818274393
5145,(주)엘지생명과학,068870,2012,1236.1341085984907
5146,(주)엘지생명과학,068870,2013,1110.6184678853951
5147,(주)엘지생명과학,068870,2014,978.1240801130464
5148,(주)엘지생명과학,068870,2015,1410.1644653925428
5149,(주)엘지생활건강,051900,2011,3343.6746363177563
5150,(주)엘지생활건강,051900,2012,3589.4245211585567
5151,(주)엘지생활건강,051900,2013,2481.4472348457143
5152,(주)엘지생활건강,051900,2014,2518.261350269564
5153,(주)엘지생활건강,051900,2015,3781.3759939080246
5154,(주)엘지생활건강,051900,2016,2921.3524055074295
5155,(주)엘지생활건강,051900,2017,3905.0139902835294
5156,(주)엘지생활건강,051900,2018,3375.066477258009
5157,(주)엘지생활건강,051900,2019,3038.763268869718
5158,(주)엘지생활건강,051900,2020,3640.6039647916637
5159,(주)엘지생활건강,051900,2021,2357.9148322769934
5160,(주)엘지유플러스,032640,2011,337.6172012653614
5161,(주)엘지유플러스,032640,2012,294.9072283022072
5162,(주)엘지유플러스,032640,2013,381.2039840641825
5163,(주)엘지유플러스,032640,2014,414.12357385758025
5164,(주)엘지유플러스,032640,2015,381.4891470507317
5165,(주)엘지유플러스,032640,2016,433.708479563007
5166,(주)엘지유플러스,032640,2017,523.4876189864767
5167,(주)엘지유플러스,032640,2018,548.7176301219345
5168,(주)엘지유플러스,032640,2019,341.609127430836
5169,(주)엘지유플러스,032640,2020,282.2479913024334
5170,(주)엘지유플러스,032640,2021,314.6614667278593
5171,(주)엘지헬로비전,037560,2012,596.2734565988583
5172,(주)엘지헬로비전,037560,2013,701.0711835239497
5173,(주)엘지헬로비전,037560,2014,365.4005245735792
5174,(주)엘지헬로비전,037560,2018,390.2205623045942
5175,(주)엘지헬로비전,037560,2019,260.056341703028
5176,(주)엘지헬로비전,037560,2020,204.19059937971053
5177,(주)엘지헬로비전,037560,2021,293.15053274017816
5178,(주)엘지화학,051910,2011,1410.4466149411398
5179,(주)엘지화학,051910,2012,1303.4105643196224
5180,(주)엘지화학,051910,2013,1102.1895402128478
5181,(주)엘지화학,051910,2014,697.4484085247473
5182,(주)엘지화학,051910,2015,1153.5549983292722
5183,(주)엘지화학,051910,2016,817.0180756340832
5184,(주)엘지화학,051910,2017,1126.0375315320287
5185,(주)엘지화학,051910,2018,858.5149094203776
5186,(주)엘지화학,051910,2019,634.0673426974198
5187,(주)엘지화학,051910,2020,1395.3917802884514
5188,(주)엘지화학,051910,2021,944.6211419138974
5189,(주)엠게임,058630,2011,568.3694704528391
5190,(주)엠게임,058630,2012,532.4947200693861
5191,(주)엠게임,058630,2013,631.7687218764681
5192,(주)엠게임,058630,2014,2489.047585457573
5193,(주)엠게임,058630,2018,1271.9339829760195
5194,(주)엠게임,058630,2019,1363.5879215465152
5195,(주)엠게임,058630,2020,1954.712484000705
5196,(주)엠게임,058630,2021,2733.2187313868194
5197,(주)엠디에스테크,086960,2011,759.1790588442688
5198,(주)엠디에스테크,086960,2012,1288.956550657335
5199,(주)엠디에스테크,086960,2013,1218.8494181639849
5200,(주)엠디에스테크,086960,2014,1498.9327565988601
5201,(주)엠디에스테크,086960,2015,1620.4279966718013
5202,(주)엠디에스테크,086960,2016,1137.6095906157702
5203,(주)엠디에스테크,086960,2017,1218.0209340258154
5204,(주)엠디에스테크,086960,2018,781.5825684130723
5205,(주)엠디에스테크,086960,2019,623.2110453521486
5206,(주)엠디에스테크,086960,2020,683.0877210450035
5207,(주)엠디에스테크,086960,2021,1072.1417803491954
5208,(주)엠로,058970,2021,3644.5221272031613
5209,(주)엠씨넥스,097520,2012,341.24328356001155
5210,(주)엠씨넥스,097520,2013,360.7628907734388
5211,(주)엠씨넥스,097520,2014,277.3854420296466
5212,(주)엠씨넥스,097520,2015,861.062104171882
5213,(주)엠씨넥스,097520,2016,489.280524608136
5214,(주)엠씨넥스,097520,2017,457.85480145959184
5215,(주)엠씨넥스,097520,2018,459.94161037649445
5216,(주)엠씨넥스,097520,2019,1287.1184449630264
5217,(주)엠씨넥스,097520,2020,1485.8734778700682
5218,(주)엠씨넥스,097520,2021,1815.6353473720965
5219,(주)엠아이텍,179290,2018,2193.3015929382045
5220,(주)엠아이텍,179290,2019,2117.129198705137
5221,(주)엠아이텍,179290,2020,2036.961449422551
5222,(주)엠에스씨,009780,2011,165.19131757362524
5223,(주)엠에스씨,009780,2012,192.89155442572243
5224,(주)엠에스씨,009780,2013,219.25466198876848
5225,(주)엠에스씨,009780,2014,315.1840817627791
5226,(주)엠에스씨,009780,2015,454.8774582997981
5227,(주)엠에스씨,009780,2016,762.5573285847341
5228,(주)엠에스씨,009780,2017,623.3432477235027
5229,(주)엠에스씨,009780,2018,897.2631495742197
5230,(주)엠에스씨,009780,2019,538.8849929406384
5231,(주)엠에스씨,009780,2020,519.6769685815015
5232,(주)엠에스씨,009780,2021,548.588631797815
5233,(주)엠에스오토텍,123040,2011,101.05148687971611
5234,(주)엠에스오토텍,123040,2012,116.04851046424905
5235,(주)엠에스오토텍,123040,2013,69.35145114280722
5236,(주)엠에스오토텍,123040,2014,133.421447484848
5237,(주)엠에스오토텍,123040,2015,104.99784881571746
5238,(주)엠에스오토텍,123040,2016,103.27276255298473
5239,(주)엠에스오토텍,123040,2017,136.4494879709796
5240,(주)엠에스오토텍,123040,2018,72.08104163044331
5241,(주)엠에스오토텍,123040,2019,187.2471551987238
5242,(주)엠에스오토텍,123040,2020,312.94784184270566
5243,(주)엠에스오토텍,123040,2021,180.79661666993962
5244,(주)엠제이비,074150,2011,522.0661285522245
5245,(주)엠제이비,074150,2012,581.9468774059486
5246,(주)엠투엔,033310,2014,631.0782942852915
5247,(주)엠투엔,033310,2015,738.063061229247
5248,(주)엠투엔,033310,2016,565.6229135035916
5249,(주)엠투엔,033310,2017,461.56977928616897
5250,(주)엠투엔,033310,2018,466.5767902873551
5251,(주)엠투엔,033310,2019,687.1005322914469
5252,(주)엠투엔,033310,2020,2584.190810528143
5253,(주)엠투엔,033310,2021,2299.9777210732414
5254,(주)엠플러스,259630,2019,600.7318017836517
5255,(주)엠플러스,259630,2020,1087.9344881961085
5256,(주)엠플러스,259630,2021,995.6068035712426
5257,(주)엠피대산,065150,2011,857.6688838080078
5258,(주)엠피대산,065150,2012,1322.0431059052235
5259,(주)엠피대산,065150,2013,1615.5818290266136
5260,(주)엠피대산,065150,2014,3173.8825329881183
5261,(주)엠피대산,065150,2015,2593.965333781202
5262,(주)엠피대산,065150,2016,1285.798820947457
5263,(주)엠피대산,065150,2017,1033.9018441262251
5264,(주)엠피대산,065150,2018,1620.231998451318
5265,(주)엠피대산,065150,2019,1147.8232005919956
5266,(주)엠피대산,065150,2020,2454.828865986848
5267,(주)엠피대산,065150,2021,1420.052303887596
5268,(주)엠피씨플러스,050540,2011,585.7307569506622
5269,(주)엠피씨플러스,050540,2013,528.9633124685218
5270,(주)엠피씨플러스,050540,2014,471.0422008676786
5271,(주)엠피씨플러스,050540,2015,1582.7333663442869
5272,(주)엠피씨플러스,050540,2016,1795.4352568011268
5273,(주)엠피씨플러스,050540,2017,901.6586896401203
5274,(주)엠피씨플러스,050540,2018,1379.1751417427467
5275,(주)엠피씨플러스,050540,2019,623.152748544012
5276,(주)엠피씨플러스,050540,2020,251.99315076297665
5277,(주)엠피씨플러스,050540,2021,406.24576115857207
5278,(주)연우,115960,2016,1938.6153299388372
5279,(주)연우,115960,2017,1479.9616617175236
5280,(주)연우,115960,2018,962.9310248510221
5281,(주)연우,115960,2019,951.8749924879211
5282,(주)연우,115960,2020,828.2464446497152
5283,(주)연우,115960,2021,901.5445231047169
5284,(주)연이비앤티,090740,2011,216.71210360412636
5285,(주)연이비앤티,090740,2012,206.2167437703379
5286,(주)연이비앤티,090740,2013,324.3877365049808
5287,(주)연이비앤티,090740,2014,180.62154805094013
5288,(주)연이비앤티,090740,2015,282.8793147493244
5289,(주)연이비앤티,090740,2016,373.7891233067141
5290,(주)연이비앤티,090740,2017,295.34630649302574
5291,(주)연이비앤티,090740,2018,319.42591659317685
5292,(주)연이비앤티,090740,2019,559.6797102265767
5293,(주)연이비앤티,090740,2020,773.2460173163927
5294,(주)연이비앤티,090740,2021,427.21750959597324
5295,(주)영림원소프트랩,060850,2020,2214.9021045237696
5296,(주)영림원소프트랩,060850,2021,1571.9029824942581
5297,(주)영우디에스피,143540,2016,987.7923161055697
5298,(주)영우디에스피,143540,2017,404.6254456556968
5299,(주)영우디에스피,143540,2018,135.99235242326986
5300,(주)영우디에스피,143540,2019,549.0041990200415
5301,(주)영우디에스피,143540,2020,758.2748893276969
5302,(주)영우디에스피,143540,2021,1066.9704525602974
5303,(주)영원무역,111770,2011,1410.1364670206056
5304,(주)영원무역,111770,2012,1380.3179747788179
5305,(주)영원무역,111770,2013,1394.5436196279718
5306,(주)영원무역,111770,2014,1673.4405229827225
5307,(주)영원무역,111770,2015,865.9753456363528
5308,(주)영원무역,111770,2016,535.7669021053769
5309,(주)영원무역,111770,2017,642.4804634256534
5310,(주)영원무역,111770,2018,636.3253779819465
5311,(주)영원무역,111770,2019,495.85615350686874
5312,(주)영원무역,111770,2020,464.12658384349186
5313,(주)영원무역,111770,2021,538.1412533994991
5314,(주)영원무역홀딩스,009970,2011,586.8005426201108
5315,(주)영원무역홀딩스,009970,2012,584.162235531156
5316,(주)영원무역홀딩스,009970,2013,596.2357842719073
5317,(주)영원무역홀딩스,009970,2014,690.97865274148
5318,(주)영원무역홀딩스,009970,2015,327.11037135008206
5319,(주)영원무역홀딩스,009970,2016,280.6628947962873
5320,(주)영원무역홀딩스,009970,2017,278.067865871712
5321,(주)영원무역홀딩스,009970,2018,266.81493372809
5322,(주)영원무역홀딩스,009970,2019,176.77493298517282
5323,(주)영원무역홀딩스,009970,2020,142.16322611372001
5324,(주)영원무역홀딩스,009970,2021,152.57169547674735
5325,(주)영진코퍼레이션,053330,2011,543.7305573474254
5326,(주)영진코퍼레이션,053330,2012,140.49593626500325
5327,(주)영진코퍼레이션,053330,2013,298.8958294182515
5328,(주)영풍,000670,2011,790.988496659499
5329,(주)영풍,000670,2012,661.8203979380527
5330,(주)영풍,000670,2013,576.7838707004192
5331,(주)영풍,000670,2014,571.1770970354813
5332,(주)영풍,000670,2015,506.2349541529706
5333,(주)영풍,000670,2016,480.74942699765313
5334,(주)영풍,000670,2017,405.2314568438534
5335,(주)영풍,000670,2018,289.8394326371491
5336,(주)영풍,000670,2019,241.68204586681836
5337,(주)영풍,000670,2020,195.79619115947617
5338,(주)영풍,000670,2021,219.8602331487977
5339,(주)영흥,012160,2011,290.9085481829355
5340,(주)영흥,012160,2012,368.6368673776221
5341,(주)영흥,012160,2013,492.4939128596893
5342,(주)영흥,012160,2014,404.4061373839843
5343,(주)영흥,012160,2015,588.8465814276959
5344,(주)영흥,012160,2016,448.67455675838715
5345,(주)영흥,012160,2017,369.8183999095662
5346,(주)영흥,012160,2018,325.63191970850545
5347,(주)영흥,012160,2019,318.52241163925737
5348,(주)영흥,012160,2020,340.78081542747367
5349,(주)영흥,012160,2021,202.27847232914525
5350,(주)예당컴퍼니,049000,2011,2015.7486686254424
5351,(주)예당컴퍼니,049000,2012,5563.3229840302065
5352,(주)예림당,036000,2011,1662.7416391735478
5353,(주)예림당,036000,2012,1374.0246122394055
5354,(주)예림당,036000,2013,909.5325561301743
5355,(주)예림당,036000,2014,760.8787928553771
5356,(주)예림당,036000,2015,498.4337983791224
5357,(주)예림당,036000,2016,426.37686018884176
5358,(주)예림당,036000,2017,604.3495284758545
5359,(주)예림당,036000,2018,208.45755091347615
5360,(주)예림당,036000,2019,87.6797948335156
5361,(주)예림당,036000,2020,80.64023801313503
5362,(주)예림당,036000,2021,205.90426517261736
5363,(주)예선테크,250930,2019,1840.8316774061955
5364,(주)예선테크,250930,2020,1173.7778719993973
5365,(주)예선테크,250930,2021,855.6664973904278
5366,(주)예스코홀딩스,015360,2011,116.05074710335947
5367,(주)예스코홀딩스,015360,2012,128.22020082053774
5368,(주)예스코홀딩스,015360,2013,168.98334297280508
5369,(주)예스코홀딩스,015360,2014,164.1900977844364
5370,(주)예스코홀딩스,015360,2015,176.00404269532507
5371,(주)예스코홀딩스,015360,2016,173.73988972210057
5372,(주)예스코홀딩스,015360,2017,161.64717356576944
5373,(주)예스코홀딩스,015360,2018,162.846374146036
5374,(주)예스코홀딩스,015360,2019,147.83061808246705
5375,(주)예스코홀딩스,015360,2020,138.3442920940242
5376,(주)예스코홀딩스,015360,2021,156.64163525195343
5377,(주)예스티,122640,2016,1374.0875063565818
