,target,거래소코드,상장일,수명주기,직급명,통계청 한국표준산업분류 10차(대분류),회계년도,회사명,대주주지분변화분,외국인지분분변화,자산,당기순이익(손실),미처분이익잉여금(결손금),총자본증가율,비유동자산증가율,유동자산증가율,자기자본증가율,매출액증가율,정상영업이익증가율,순이익증가율,총포괄이익증가율,매출액순이익률,총자본순이익률,자기자본순이익률,매출원가대매출액비율,광고선전비대매출액비율,유보율,비유동비율,유동비율,당좌비율,현금비율,부채비율,유동부채비율,차입금비율,이자보상배율(이자비용),유보액대비율,유보액대납입자본배율,투자집중도,1인평균지급액(임원),1인년간평균급여(직원),토빈Q,WW지수,RDS
130,1,2100,1977/06/30,성장기,"등기이사(사외이사,감사위원회 위원 제외)",제조업,2021,(주)경농,0.0300000000000002,-0.6499999999999999,190095817.0,15008355.0,15083522.0,4.01,-8.32,10.2,10.45,-11.85,-9.13,-12.47,-3.94,5.05,8.05,11.11,81.37,0.04,1549.13,39.51,310.55,284.13,26.16,34.04,30.44,0.0,0.0,70.08,15.49,58.0,300000.0,47000.0,466.2837509149399,-1.0969543458786613,2.85077009498416e-05
131,0,9450,1993/08/31,성장기,등기이사,제조업,2011,(주)경동나비엔,-3.14,-1.2200000000000002,412251485.0,-5824129.0,121572846.0,-2.22,-8.83,1.5,8.44,-2.88,74.31,0.0,0.0,-1.02,-1.52,-3.31,72.35,0.58,403.63,75.67,134.81,48.51,9.99,125.34,111.03,78.98,0.23,37.46,4.02,61.33,340000.0,46858.0,348.27327597134064,-0.6058746068658483,0.0005436871021716
132,0,9450,1993/08/31,성장기,등기이사,제조업,2012,(주)경동나비엔,0.0,0.0,74352138.0,505480.0,405000.0,-8.69,-8.56,-8.73,0.27,-19.52,0.0,0.0,0.0,0.82,0.65,1.34,92.61,0.0,522.56,55.05,149.37,88.03,7.59,96.61,94.77,71.36,1.27,42.69,5.23,113.74,99739.0,37484.0,198.3629326435777,-1.9244561547835548,0.0
133,1,9450,1993/08/31,성장기,등기이사,제조업,2013,(주)경동나비엔,-1.7199999999999998,0.5700000000000001,86471265.0,-2725526.0,22310796.0,0.54,3.05,-3.38,-4.71,14.59,0.0,0.0,0.0,-6.08,-3.13,-3.96,79.49,0.0,903.04,112.18,186.42,132.91,35.14,79.58,36.16,64.25,-0.82,52.13,8.89,170.21,12000.0,31791.0,321.6348023589108,-0.5104455043011944,0.028417017331686
134,1,9450,1993/08/31,도입기,등기이사,제조업,2014,(주)경동나비엔,-1.37,-0.66,89293147.0,1637127.0,23871747.0,3.26,-3.18,13.98,-3.02,0.16,0.0,0.0,0.0,0.57,0.29,2.34,76.88,0.0,893.31,109.92,119.11,88.67,21.36,87.67,65.28,74.88,0.77,50.95,8.97,164.17,7500.0,35355.0,315.1436023192239,-0.8321136132011245,0.0324022640733342
135,1,9450,1993/08/31,성숙기,등기이사,제조업,2015,(주)경동나비엔,-2.729999999999997,1.0999999999999996,503971499.0,24535193.0,94194934.0,10.63,2.67,25.09,20.19,2.88,-27.37,-53.91,-56.25,3.12,4.11,10.29,85.76,0.0,1201.95,144.59,119.82,74.82,32.81,141.43,80.83,85.51,6.62,38.48,12.04,71.0,552421.0,36633.0,647.114014050624,-0.4869759872226558,0.0033862897566637
136,1,9450,1993/08/31,성숙기,"등기이사(사외이사,감사위원회 위원 제외)",제조업,2016,(주)경동나비엔,0.01,-0.02,276930506.0,12468133.0,107595424.0,-0.09,13.43,-18.71,6.65,18.55,-25.22,-30.13,-32.99,6.7,4.59,7.67,86.8,0.03,2573.68,106.38,138.39,83.68,30.14,61.73,40.0,52.45,3.37,60.41,25.74,119.74,435000.0,47000.0,274.34212826664896,0.0979389261406596,0.0
137,1,9450,1993/08/31,성장기,"등기이사(사외이사,감사위원회 위원 제외)",제조업,2017,(주)경동나비엔,-0.28,-2.26,137272928.0,12334336.0,50430233.0,-7.16,-1.63,-13.14,4.81,-18.66,-34.12,-26.62,-18.82,9.99,9.35,12.89,78.86,0.0,1930.07,70.6,328.02,203.3,48.01,28.39,17.62,14.4,38.47,77.22,20.05,81.65,0.0,49029.0,595.3223947404983,-1.183264265015841,0.0
138,1,9450,1993/08/31,도입기,"등기이사(사외이사,감사위원회 위원 제외)",제조업,2018,(주)경동나비엔,-9.81,0.0,74504413.0,-773225.0,-763466.0,-1.22,-7.4,9.63,-0.12,18.2,0.0,0.0,0.0,0.03,0.03,-0.16,80.57,0.01,241.59,158.21,80.34,64.26,1.3,164.93,132.84,86.6,1.63,44.21,2.78,113.98,18248.0,20976.0,186.0307538427288,0.2046521312161714,0.0
139,1,9450,1993/08/31,성숙기,사외이사 (감사위원회 위원 제외),제조업,2019,(주)경동나비엔,-9.0,0.36,151172085.0,2393083.0,8518814.0,18.93,16.27,23.61,17.01,18.45,10.77,-16.02,-16.33,6.16,5.12,11.96,78.78,0.0,271.61,141.05,103.99,85.88,8.48,126.06,81.74,75.53,5.56,33.53,3.13,121.95,165780.0,19226.0,550.0463215612856,-0.5537711697017405,0.0
140,1,9450,1993/08/31,성장기,사외이사 (감사위원회 위원 제외),제조업,2020,(주)경동나비엔,9.46,-0.45,153682575.0,1935265.0,9521012.0,1.66,-0.38,5.04,12.84,9.05,-17.99,-8.84,-8.45,5.34,4.43,9.5,81.08,0.0,301.37,124.85,102.45,85.63,14.62,104.19,77.44,64.35,4.86,37.97,3.45,113.14,150280.0,19122.0,357.1501146307576,0.3828440525911142,0.0
141,1,9450,1993/08/31,성숙기,"등기이사(사외이사,감사위원회 위원 제외)",제조업,2021,(주)경동나비엔,-9.61,0.62,146231340.0,155623.0,8695783.0,-4.85,-0.38,-11.89,3.31,-9.89,-27.39,-50.35,-50.17,2.82,2.14,4.37,81.97,0.0,314.66,119.87,99.45,80.5,8.25,87.24,67.74,61.81,3.63,41.84,3.62,120.81,6000.0,26767.0,499.7531648345697,-0.8675350535527163,0.0
142,0,267290,2017/05/12,성숙기,사외이사 (감사위원회 위원 제외),"전기, 가스, 증기 및 공기조절 공급업",2018,(주)경동도시가스,0.1599999999999999,-0.4399999999999999,157234051.0,-304956.0,7409974.0,7.52,2.7,16.11,3.34,-3.51,-7.53,-30.37,-31.54,1.75,1.27,2.95,82.06,0.0,328.53,121.46,112.08,89.23,18.07,98.63,68.85,70.55,3.1,39.59,3.68,124.11,6100.0,29249.0,360.2700412520695,-1.2372990859652655,0.0
143,0,267290,2017/05/12,성숙기,사외이사 (감사위원회 위원 제외),"전기, 가스, 증기 및 공기조절 공급업",2019,(주)경동도시가스,0.2400000000000002,1.32,66696668.0,2419300.0,19488987.0,5.88,14.56,-7.26,12.33,-0.77,-50.22,-19.66,-23.99,9.57,8.12,15.0,81.61,0.0,1585.39,111.59,109.52,100.29,29.53,71.27,54.48,47.37,7.78,56.46,16.65,104.32,103366.0,37011.0,538.0505213693733,-0.5204682620909984,0.0297205169230551
144,1,267290,2017/05/12,성숙기,"등기이사(사외이사,감사위원회 위원 제외)","전기, 가스, 증기 및 공기조절 공급업",2020,(주)경동도시가스,-0.16,-0.29,144384111.0,9217795.0,40696314.0,16.37,-10.99,28.5,10.81,-7.82,7.68,37.94,43.86,7.17,7.36,10.95,82.92,0.02,1148.89,35.79,256.46,244.49,86.72,52.33,45.44,0.0,0.0,63.64,11.49,101.29,99000.0,41975.0,513.5288973867769,-1.3084096971241217,0.0317958527307702
145,1,267290,2017/05/12,성숙기,"등기이사(사외이사,감사위원회 위원 제외)","전기, 가스, 증기 및 공기조절 공급업",2021,(주)경동도시가스,0.16,-0.2800000000000011,1096877066.0,17469787.0,17603452.0,1.73,6.83,0.47,-3.55,-0.39,43.75,30.43,38.26,0.88,2.37,4.31,94.52,0.03,2161.37,53.4,143.73,134.07,16.44,157.16,141.77,14.09,26.91,41.31,24.94,36.31,473000.0,62000.0,338.49019052058475,-1.142195488777457,0.0003591821456472
146,0,50,1956/03/03,도입기,등기이사,도매 및 소매업,2011,(주)경방,0.54,-2.27,216779737.0,12585228.0,103814241.0,2.63,10.61,-8.1,4.93,1.56,-40.6,-22.49,-22.33,10.49,5.68,8.13,71.09,0.16,2391.22,75.19,316.79,275.3,58.08,21.74,14.69,8.66,27.39,80.97,25.31,166.16,0.0,33000.0,555.6644302368537,-0.4897503178867048,0.0
147,0,50,1956/03/03,성장기,등기이사,도매 및 소매업,2012,(주)경방,-9.41,0.27,104504892.0,1705011.0,25504324.0,2.89,1.48,3.96,5.67,-2.22,-46.88,-26.4,-9.99,3.01,2.69,7.1,83.59,0.0,764.72,111.17,142.31,98.53,52.0,160.14,104.68,107.5,1.34,35.34,7.65,91.28,426639.0,26391.0,217.7113190835124,-0.838150544085967,0.0
148,0,50,1956/03/03,성숙기,등기이사,도매 및 소매업,2013,(주)경방,9.31,0.19,94254680.0,-670730.0,43717366.0,5.31,-10.92,24.96,6.65,-3.91,0.0,0.0,0.0,0.85,1.32,2.13,90.62,0.31,701.53,73.88,228.78,159.21,61.71,59.54,37.44,15.38,-6.02,58.7,7.02,51.73,412000.0,33000.0,159.5135146392731,-0.709380216721435,0.0380992293348846
149,0,50,1956/03/03,성장기,등기이사,도매 및 소매업,2014,(주)경방,-14.31,-0.79,46465058.0,400084.0,-1559655.0,-6.78,-5.52,-7.97,1.63,0.26,0.0,0.0,0.0,1.37,0.83,1.38,81.64,0.03,744.09,78.36,177.45,142.41,37.36,59.22,45.57,49.1,3.6,56.62,7.44,158.41,0.0,43168.0,620.4885726603419,-0.8085360204281767,0.0314618573597481
150,0,50,1956/03/03,성숙기,등기이사,도매 및 소매업,2015,(주)경방,4.4,-0.4600000000000002,477572307.0,10670151.0,94793371.0,8.69,14.73,1.74,3.09,7.72,-15.13,-42.41,-52.23,2.8,2.82,6.3,89.55,0.0,454.89,129.87,92.61,71.93,4.18,130.16,108.29,100.69,2.81,35.64,4.57,92.4,192086.0,41067.0,534.873144956037,0.2693775085474612,0.0
151,1,50,1956/03/03,성숙기,"등기이사(사외이사,감사위원회 위원 제외)",도매 및 소매업,2016,(주)경방,-14.46,2.54,78883917.0,5573974.0,38662035.0,14.6,16.94,11.77,11.19,23.64,21.12,17.43,16.13,10.47,7.44,11.79,77.68,0.17,1109.17,89.65,149.21,67.72,13.03,60.67,47.6,38.41,12.21,57.09,11.09,132.12,100308.0,20821.0,1012.7717772179088,0.0702259476420849,0.0050660328447773
152,1,50,1956/03/03,성숙기,"등기이사(사외이사,감사위원회 위원 제외)",도매 및 소매업,2017,(주)경방,5.53,-2.48,87638101.0,2509528.0,40547044.0,11.1,6.94,16.35,5.55,5.54,-38.08,-41.81,-39.69,5.77,3.84,6.34,84.34,0.17,1176.27,90.82,150.29,68.95,26.25,69.11,52.09,53.14,5.23,54.5,11.76,142.83,116764.0,32534.0,650.4524751169586,-1.0540186660191089,0.0019452431344328
153,1,50,1956/03/03,성장기,"등기이사(사외이사,감사위원회 위원 제외)",도매 및 소매업,2018,(주)경방,2.18,0.07,89437401.0,2580520.0,43140498.0,2.05,5.47,-1.91,3.79,3.32,-36.87,-30.57,-31.63,3.88,2.51,4.21,84.44,0.51,1224.67,92.29,159.14,73.06,34.77,66.28,46.49,46.92,4.01,55.6,12.25,148.45,127791.0,34906.0,634.6408118791377,-0.9064697292017098,0.0027062642348895
154,1,50,1956/03/03,성숙기,"등기이사(사외이사,감사위원회 위원 제외)",도매 및 소매업,2019,(주)경방,-2.91,0.5900000000000001,90145433.0,1509168.0,44398669.0,0.79,-2.06,4.35,0.46,12.11,-12.45,-52.94,-73.24,1.63,1.16,1.94,83.55,0.49,1230.77,89.97,142.09,70.55,33.61,66.83,54.09,44.11,4.06,55.44,12.31,132.96,132434.0,35812.0,805.9623385246815,-0.7597005879655465,0.0026475769453819
155,1,50,1956/03/03,쇠퇴기,사외이사 (감사위원회 위원 제외),도매 및 소매업,2020,(주)경방,-12.78,-0.1099999999999994,36813000.0,2771313.0,12129844.0,10.15,-1.4,18.6,6.85,16.39,4.9,4.42,-3.22,8.66,7.89,9.08,71.7,0.29,713.39,44.16,495.97,350.79,92.91,16.73,14.63,0.0,49.61,75.62,7.13,112.05,168193.0,41073.0,834.4182375791161,-0.6348966533741628,0.0270747827660363
156,1,50,1956/03/03,성장기,사외이사 (감사위원회 위원 제외),도매 및 소매업,2021,(주)경방,-0.59,-1.5600000000000005,239635541.0,2780341.0,113640093.0,7.03,-9.1,11.3,-0.3,19.6,26.81,-48.62,-54.83,1.21,1.35,2.0,91.66,0.0,1352.56,27.3,254.73,254.73,76.75,53.73,49.63,0.0,0.0,60.57,13.53,87.79,209000.0,58292.0,722.173929208606,-0.2753416899757699,0.0
157,0,214390,2015/06/29,성장기,등기이사,제조업,2015,(주)경보제약,-13.36,0.45,65643542.0,1818276.0,5943428.0,-17.08,-18.76,-14.6,5.12,14.03,25.93,0.0,0.0,2.69,2.51,3.47,89.61,0.0,177.45,71.35,267.16,213.44,62.73,22.25,19.05,3.72,1.53,65.32,1.77,78.01,58000.0,20802.0,1025.767769569777,-0.3038378744596245,0.0106693695082139
158,0,214390,2015/06/29,성숙기,사외이사 (감사위원회 위원 제외),제조업,2016,(주)경보제약,0.11,0.38,223973693.0,5106779.0,49868856.0,20.07,-0.88,33.72,2.15,1.74,-51.23,-66.66,-71.96,1.08,1.43,3.54,89.53,0.15,1523.94,87.64,137.92,119.44,41.71,169.1,131.57,93.19,2.85,37.44,15.26,76.84,240000.0,34000.0,354.6990027261818,-1.2237060723363022,0.003735617568865
159,1,214390,2015/06/29,성숙기,사외이사 (감사위원회 위원 제외),제조업,2017,(주)경보제약,-3.21,-1.89,80853240.0,4839725.0,22960148.0,11.27,26.31,7.56,14.46,-14.14,-42.33,-28.24,-28.24,7.83,6.31,9.25,80.73,0.1,578.59,32.47,253.72,143.01,31.72,44.74,44.25,31.17,8.43,58.91,5.79,128.29,97123.0,28501.0,649.6871335149958,-1.0032360939781395,0.0120306429228976
160,1,214390,2015/06/29,도입기,"등기이사(사외이사,감사위원회 위원 제외)",제조업,2018,(주)경보제약,7.89,-0.2099999999999999,80473223.0,5406661.0,25671603.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.39,6.65,8.77,80.35,0.06,641.24,28.66,327.29,176.29,33.98,31.88,31.54,16.4,18.74,65.6,6.41,110.49,86100.0,32308.0,831.0907420223494,-0.7466501048927341,0.0184596015112353
161,1,214390,2015/06/29,성장기,"등기이사(사외이사,감사위원회 위원 제외)",제조업,2019,(주)경보제약,-8.049999999999999,0.93,75306766.0,2319026.0,21738400.0,-6.42,6.57,-10.03,0.02,-23.47,-70.0,-56.75,-56.76,4.18,2.97,3.79,84.79,0.03,664.36,30.54,402.84,255.43,64.86,23.4,23.05,16.25,6.35,72.62,6.64,134.67,114472.0,23720.0,487.51221649858127,-2.0650286591929783,0.0099486702368001
162,1,214390,2015/06/29,성장기,"등기이사(사외이사,감사위원회 위원 제외)",제조업,2020,(주)경보제약,-5.61,0.7900000000000009,162096067.0,12092906.0,28847273.0,3.43,5.36,2.45,9.14,6.14,-5.41,-10.11,0.51,10.3,12.1,16.21,72.34,0.01,1423.55,44.74,372.71,211.78,55.51,29.68,22.79,6.49,49.95,72.3,15.02,85.47,137816.0,67968.0,782.2255671817132,-0.3236068702293017,0.0279249347277363
163,1,214390,2015/06/29,성숙기,사외이사 (감사위원회 위원 제외),제조업,2021,(주)경보제약,0.0399999999999999,0.12,49150984.0,4053445.0,-27347.0,2.37,-0.83,5.46,14.8,-22.3,-53.07,-52.14,-58.42,5.6,8.31,15.94,79.12,0.11,344.95,85.27,123.23,114.0,9.24,79.14,76.18,17.13,26.85,43.58,3.56,62.91,135035.0,47098.0,526.2070373402901,-1.1991079311368136,0.0
164,0,12610,1995/10/05,성숙기,등기이사,제조업,2011,(주)경인양행,-0.0199999999999999,-0.1699999999999999,243611653.0,15856809.0,95923787.0,-8.3,18.53,-22.97,3.66,-15.6,-43.15,-52.99,-51.69,3.99,4.22,6.42,82.77,0.02,2222.33,64.5,196.83,184.46,44.23,41.19,38.96,10.6,31.52,71.98,22.15,84.76,269640.0,64999.0,1072.924356167806,-1.502241170578039,0.0203717276560041
165,0,12610,1995/10/05,성숙기,등기이사,제조업,2012,(주)경인양행,0.0499999999999999,-3.42,106870477.0,3869644.0,15387673.0,8.65,7.21,9.96,15.62,0.0,-36.18,-56.66,-47.9,2.63,3.75,8.33,87.13,0.15,520.73,101.97,114.57,84.37,18.85,115.71,99.28,69.36,2.9,38.89,5.21,70.54,202000.0,26952.0,388.29893758217247,-0.814414753769568,0.0114146797684423
166,1,12610,1995/10/05,성장기,등기이사,제조업,2013,(주)경인양행,0.04,-0.25,109327588.0,6567109.0,47621410.0,-11.65,0.67,-20.05,9.56,-18.84,-67.69,-33.33,-20.96,4.66,4.39,7.92,84.06,0.0,766.85,73.97,164.2,136.0,76.82,60.1,52.46,41.15,6.31,57.57,7.71,88.85,233967.0,38868.0,558.7220503940872,0.5463295294905445,0.0066875051625097
167,1,12610,1995/10/05,성숙기,등기이사,제조업,2014,(주)경인양행,0.08,-0.02,122628309.0,1645589.0,13467695.0,2.76,10.78,-1.92,-2.84,1.05,-10.01,-54.32,-63.81,1.48,1.3,2.58,80.02,0.44,797.16,81.04,151.44,94.12,22.42,104.37,81.44,66.43,2.89,43.48,7.97,110.88,222167.0,36365.0,387.9830136856898,-0.4740604544645463,0.0265031431539049
168,0,12610,1995/10/05,성장기,등기이사,제조업,2015,(주)경인양행,0.05,0.51,147799140.0,3006156.0,11878127.0,13.5,9.47,15.94,17.84,16.84,46.55,11.37,-0.27,3.37,3.27,6.75,80.66,0.46,800.68,73.67,147.75,87.58,13.76,102.82,87.41,66.86,5.08,43.83,8.01,105.58,244000.0,35000.0,654.2514771466194,-0.6698071333659196,0.0248117333003865
169,0,12610,1995/10/05,성숙기,"등기이사(사외이사,감사위원회 위원 제외)",제조업,2016,(주)경인양행,-0.06,0.35,36814530.0,2561003.0,20092851.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,3.51,7.3,77.88,0.37,559.7,51.67,461.23,379.57,77.16,14.07,13.53,6.91,25.81,74.09,5.45,132.94,271870.0,31760.0,583.5885942316797,-0.4663376884103349,0.0001022055768433
170,0,12610,1995/10/05,성장기,사외이사 (감사위원회 위원 제외),제조업,2017,(주)경인양행,-1.0,-3.81,58511209.0,3340469.0,20779708.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.18,3.15,4.66,92.99,0.01,444.59,82.92,163.94,62.87,11.51,48.2,39.81,10.72,14.6,55.09,4.45,53.13,11744.0,28176.0,529.9075037912821,-0.8533348099356354,0.0026279048213424
171,0,12610,1995/10/05,성장기,사외이사 (감사위원회 위원 제외),제조업,2018,(주)경인양행,1.0299999999999998,0.97,51324720.0,5123716.0,25345174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.51,8.46,11.15,93.1,0.01,436.92,64.54,255.8,164.84,19.44,31.85,26.31,5.48,7.38,61.72,4.37,68.85,133877.0,31773.0,679.4074701235584,-0.4848856441151999,0.0028162200283067
172,0,12610,1995/10/05,성장기,"등기이사(사외이사,감사위원회 위원 제외)",제조업,2019,(주)경인양행,0.0,0.3799999999999999,142242311.0,7059419.0,32985982.0,-0.92,4.59,-8.23,9.3,-1.81,-12.22,9.73,9.68,6.7,4.94,11.72,83.3,0.04,342.58,136.13,103.2,57.84,0.26,126.12,87.2,105.01,3.87,34.23,3.43,123.29,198895.0,40208.0,349.6923208453777,-0.5969341312504588,0.0007113243751937
173,0,12610,1995/10/05,성장기,사외이사 (감사위원회 위원 제외),제조업,2020,(주)경인양행,-14.59,-0.35,153991972.0,7448705.0,39327015.0,8.26,16.12,-3.63,9.44,15.18,4.7,5.51,5.74,6.14,5.03,11.31,83.41,0.03,384.35,144.44,99.16,60.3,0.17,123.69,79.92,98.41,5.5,35.48,3.84,119.25,251000.0,41569.0,337.26253952381364,-0.2562855738432524,6.717671514929716e-06
174,0,12610,1995/10/05,성장기,사외이사 (감사위원회 위원 제외),제조업,2021,(주)경인양행,14.59,1.35,169173823.0,5300101.0,43063648.0,9.86,15.15,0.22,5.38,4.33,-13.5,-28.85,-30.34,4.19,3.28,7.5,85.11,0.02,410.41,157.83,72.22,42.04,0.13,133.19,104.36,104.42,4.42,34.48,4.1,126.46,300000.0,44379.0,389.73648647166885,-1.1299759183360223,0.0
175,0,198440,2014/08/13,성장기,"등기이사(사외이사,감사위원회 위원 제외)",제조업,2017,(주)고려시멘트,-14.78,-0.01,176627843.0,7099942.0,48600122.0,4.41,20.18,-28.62,8.04,-6.34,-9.11,33.96,39.97,5.99,4.11,9.41,84.26,0.01,451.45,175.56,54.49,29.06,0.23,125.35,91.38,99.45,4.26,36.33,4.51,141.4,273500.0,39624.0,414.1773486527829,-1.277731997319444,0.0002108713065743
176,0,198440,2014/08/13,성장기,"등기이사(사외이사,감사위원회 위원 제외)",제조업,2018,(주)고려시멘트,14.78,0.3299999999999998,207262893.0,10223144.0,57259799.0,17.34,23.11,-2.98,10.81,-3.57,49.08,43.99,40.13,8.94,5.33,12.37,81.26,0.03,511.07,195.04,40.01,28.34,0.67,138.63,108.94,112.92,6.66,35.05,5.11,172.19,0.0,43663.0,413.8247160817156,-1.347039047127664,0.0
177,1,198440,2014/08/13,쇠퇴기,"등기이사(사외이사,감사위원회 위원 제외)",제조업,2019,(주)고려시멘트,0.0,-0.3599999999999999,243908883.0,10204492.0,74967469.0,-2.95,0.8,-19.1,8.33,0.09,5.9,-7.03,-8.63,6.77,4.12,9.98,81.12,0.02,643.35,193.41,37.08,22.18,0.39,129.46,97.2,104.87,4.47,37.72,6.43,158.53,255000.0,48698.0,275.88451832646047,-0.5491213059137092,0.0008956246348256
178,1,198440,2014/08/13,쇠퇴기,사외이사 (감사위원회 위원 제외),제조업,2020,(주)고려시멘트,0.0,1.2199999999999998,258675167.0,6417500.0,79811963.0,6.05,0.83,34.08,4.31,-1.66,-26.67,-37.11,-35.26,4.33,2.55,5.91,84.2,0.04,675.41,186.96,40.38,22.92,1.57,133.28,114.74,109.44,3.58,37.34,6.75,171.21,0.0,50225.0,246.686420030416,-1.196878169474807,0.0
179,1,198440,2014/08/13,성숙기,"등기이사(사외이사,감사위원회 위원 제외)",제조업,2021,(주)고려시멘트,-0.2,0.15,62619981.0,6984521.0,23273460.0,23.94,24.48,23.85,17.37,12.95,7.16,5.12,7.55,11.6,12.5,18.64,70.2,0.0,1111.98,21.72,250.05,250.05,82.93,52.86,52.44,0.0,0.0,61.26,11.12,93.23,322000.0,44000.0,1302.076732744457,-0.1648372711092547,0.0126663853733791
180,0,98460,2008/06/03,성숙기,등기이사,제조업,2011,(주)고영테크놀러지,-11.07,-0.2000000000000001,56119424.0,1078743.0,21875848.0,1.07,-5.32,7.3,5.18,32.75,0.0,0.0,0.0,3.75,4.18,5.89,74.31,0.0,1105.93,63.75,197.54,197.54,83.15,37.95,37.56,0.0,0.0,67.98,11.06,56.95,164000.0,54000.0,1264.9414848591462,0.6241027101608725,0.0267507370264412
181,0,98460,2008/06/03,성숙기,등기이사,제조업,2012,(주)고영테크놀러지,2.3299999999999983,0.8900000000000006,143216791.0,7753548.0,68877428.0,-2.39,12.99,-6.58,4.8,-0.9,-17.17,-12.7,-11.25,6.14,6.31,8.97,68.34,0.0,2189.43,33.79,300.04,260.86,48.65,36.39,34.2,8.08,15.0,77.86,23.02,94.03,15000.0,52000.0,1218.0209340258154,-0.1025951217996386,0.0310883712404515
182,1,98460,2008/06/03,성장기,등기이사,제조업,2013,(주)고영테크놀러지,0.0,-0.0999999999999999,112365858.0,3509213.0,2633944.0,-5.12,4.21,-14.71,5.23,2.05,-1.51,13.7,-0.58,2.56,2.55,8.23,80.2,0.0,733.2,170.69,86.68,34.5,1.78,206.5,156.68,132.75,1.48,28.71,7.33,90.89,91211.0,34420.0,192.89155442572243,-0.4510487839594904,0.0
183,1,98460,2008/06/03,성숙기,등기이사,제조업,2014,(주)고영테크놀러지,2.48,0.11,129054591.0,3581740.0,3630342.0,2.8,6.37,-1.61,12.89,4.33,14.6,8.56,44.55,3.82,4.05,10.98,78.52,0.0,1030.69,148.4,93.68,32.45,1.49,159.4,118.49,93.72,5.63,35.14,10.31,85.46,100231.0,29254.0,454.8774582997981,-0.8827165828802668,0.0
184,1,98460,2008/06/03,성숙기,등기이사,제조업,2015,(주)고영테크놀러지,-13.419999999999998,-0.1699999999999999,147757769.0,8677390.0,8766838.0,3.74,-0.55,10.21,13.76,1.87,5.15,-4.8,-8.12,7.4,7.37,14.13,78.39,0.0,815.42,105.8,127.51,56.3,10.23,83.42,60.87,52.44,10.49,48.56,8.15,83.33,129095.0,33815.0,897.2631495742197,-0.4594593064792074,0.0
185,1,98460,2008/06/03,성숙기,"등기이사(사외이사,감사위원회 위원 제외)",제조업,2016,(주)고영테크놀러지,-6.0600000000000005,0.25,158200567.0,11354461.0,10177987.0,7.07,8.42,5.22,12.08,3.2,8.86,9.91,1.36,7.88,7.68,13.76,78.44,0.0,926.01,102.35,132.49,52.78,7.35,75.22,55.0,42.86,12.84,51.51,9.26,84.69,131279.0,41244.0,538.8849929406384,-1.0087828124146836,0.0
186,1,98460,2008/06/03,쇠퇴기,사외이사 (감사위원회 위원 제외),제조업,2017,(주)고영테크놀러지,-0.1000000000000005,0.24,166617892.0,9607168.0,11345480.0,5.32,2.57,9.18,11.57,-1.92,-12.29,-23.94,-3.19,6.11,5.5,9.36,82.16,0.0,1044.74,94.09,128.48,51.07,14.7,65.4,55.5,37.19,16.13,55.18,10.45,88.42,24000.0,40661.0,519.6769685815015,-1.0028325618405964,0.0
187,1,98460,2008/06/03,성장기,"등기이사(사외이사,감사위원회 위원 제외)",제조업,2018,(주)고영테크놀러지,0.12,0.5,133825838.0,2463501.0,45691919.0,6.36,3.26,9.51,3.2,5.65,0.0,0.0,0.0,0.4,0.89,3.6,94.43,0.0,709.23,112.2,101.51,79.43,12.45,129.21,115.28,49.25,4.27,44.54,7.45,44.65,4658.0,35272.0,319.42591659317685,-0.2619042400660338,0.028496928960482
188,1,98460,2008/06/03,성숙기,사외이사 (감사위원회 위원 제외),제조업,2019,(주)고영테크놀러지,0.0,0.0599999999999998,310862513.0,2774503.0,105181472.0,6.11,-11.68,37.95,-0.03,0.51,0.0,0.0,0.0,0.54,0.35,0.64,89.46,0.0,512.03,99.8,147.91,97.35,5.64,86.9,58.89,57.21,1.26,70.71,5.12,142.16,116000.0,49000.0,318.52241163925737,-1.1216522377395144,0.0
189,0,98460,2008/06/03,성숙기,"등기이사(사외이사,감사위원회 위원 제외)",제조업,2020,(주)고영테크놀러지,-11.25,-0.4599999999999999,96135946.0,1950878.0,28251384.0,9.78,11.77,8.08,4.49,7.82,10.7,18.17,32.89,2.61,3.2,5.86,81.64,0.09,691.49,92.85,120.99,87.18,24.93,97.66,86.63,49.69,4.76,44.75,7.47,84.99,78000.0,33925.0,261.0498135941784,-0.4871100287208812,0.0107942199696092
190,0,98460,2008/06/03,성숙기,"등기이사(사외이사,감사위원회 위원 제외)",제조업,2021,(주)고영테크놀러지,2.59,1.01,107652989.0,1635850.0,29249984.0,11.98,20.53,4.41,4.21,10.58,-1.0,-2.88,-14.03,2.37,2.9,5.46,82.22,0.08,723.46,106.59,110.41,76.38,16.59,110.82,94.4,64.04,3.8,42.15,7.88,85.84,77000.0,36785.0,410.7671860184021,-0.8830779331896894,0.0104745177426315
